BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2017;100000199;100006279;40;14600;2549;303;18904;;;0;0;0;18;6570;843;121;2691;58;21170;3392;424;21595;2;244;;;173;;0;2;72;;;4;316;;;173;;;;;;;;;;;;;;5674;5182;;;;
MCO;2017;100000801;100006279;5;1825;117;1;1244;;;0;0;0;;;0;0;0;5;1825;117;1;1244;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;100002351;100000561;8;2920;349;1;2601;69;25185;3492;0;9545;15;5475;499;8;1999;92;33580;4340;9;14145;;58;;;6373;25;7286;;55;;;25;7399;;;6373;;;;;;;;;;;;;;;;;;;
MCO;2017;100009364;100000017;12;4380;301;14;3703;;;0;0;0;;;0;0;0;12;4380;301;14;3703;5;315;;;37;;0;;0;;;5;315;;;37;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;100009380;100000017;12;4380;234;2;2994;;;0;0;0;;;0;0;0;12;4380;234;2;2994;6;373;;;0;;0;;0;;;6;373;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;110000023;110780061;284;101849;15061;1427;84967;63;22995;3112;161;17362;44;16060;2587;168;9869;391;140904;20760;1756;112198;23;2852;;;32455;5;1634;3;840;;;31;5326;;;32455;1;1;1;1;1;1;1;1;1;122;93;27;180;69127;3203;52208;300;3810;15426
MCO;2017;110000049;110780087;25;9125;1608;378;9107;;;0;0;0;;;0;0;0;25;9125;1608;378;9107;;0;;;17;;0;;0;;;;0;;;17;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;110000056;110780137;188;66525;10453;1229;57606;44;15730;2594;94;12192;22;8030;1515;175;5291;254;90285;14562;1498;75089;14;963;;;2159;14;3071;2;274;;;30;4308;;;2159;1;0;1;1;1;1;1;1;1;;;;;40512;2139;35284;;2870;3468
MCO;2017;110000189;110780707;30;10950;411;2;6804;;;0;0;0;;;0;0;0;30;10950;411;2;6804;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;0;0;0;0;0;180;;;;;;;;;
MCO;2017;110000247;110780772;39;14235;850;8;8884;;;0;0;0;;;0;0;0;39;14235;850;8;8884;2;242;;;41;;0;;0;;;2;242;;;41;1;1;1;1;0;0;1;0;0;;;;;10693;;1856;;;
MCO;2017;110780228;110000114;72;26280;5072;603;24311;68;24820;3355;172;13856;17;6205;836;34;3097;157;57305;9263;809;41264;10;612;;;19073;31;9708;1;160;;;42;10480;;;19073;;;;;;;;;;;;;;;;;;;
MCO;2017;110780236;110780707;12;4380;231;1;3447;;;0;0;0;;;0;0;0;12;4380;231;1;3447;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;110780483;110000155;30;10950;1757;127;9040;103;37595;2554;181;7102;;;0;0;0;133;48545;4311;308;16142;;0;;;1639;15;9808;7;57;;;22;9865;;;1639;;;;;;;;;;;;;;;;;;;
MCO;2017;120000039;120780044;227;81967;10928;387;69662;60;20790;3906;229;15081;24;8760;2077;354;7366;311;111517;16911;970;92109;27;4829;3;248;31406;22;4160;1;10;;;50;8999;3;248;31406;1;1;0;1;1;1;1;1;0;;70;60;;72232;3695;66335;97;2827;15723
MCO;2017;120000054;120780069;65;23069;3333;403;19501;36;11398;2328;44;9130;12;4380;943;213;2838;113;38847;6604;660;31469;4;136;;;1827;26;4936;;0;;;30;5072;;;1827;1;0;1;1;1;1;1;1;1;;;;;24581;2438;21567;;307;1611
MCO;2017;120000070;120780085;49;17885;2102;405;13887;23;7555;1473;798;3478;0;0;0;0;0;72;25440;3575;1203;17365;;0;;;71;0;0;0;0;;;0;0;;;71;1;;;;;1;1;;;;;4;;5233;279;6419;;745;
MCO;2017;120000088;120780093;6;2190;126;5;1808;;;0;0;0;;;0;0;0;6;2190;126;5;1808;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;120000096;120780101;13;4745;177;1;3443;;;0;0;0;;;0;0;0;13;4745;177;1;3443;;0;;;3;;0;;0;;;;0;;;3;;;;;;;;;;;;;;;;;;;
MCO;2017;120004569;120004528;43;15695;2497;377;13851;29;10585;1487;134;5616;12;4380;512;44;1670;84;30660;4496;555;21137;6;294;;;1279;16;3862;2;98;;;24;4254;;;1279;1;1;0;1;1;1;0;1;1;;;;;24661;2527;9865;70;128;2747
MCO;2017;120004668;120004619;35;12775;2017;322;11985;5;1825;339;14;1168;6;2190;367;48;1185;46;16790;2723;384;14338;3;585;;;60;3;876;2;28;;;8;1489;;;60;1;0;0;1;1;1;0;0;1;;4;1;390;12162;625;39632;;1467;32822
MCO;2017;130000409;130041916;306;111329;18692;3002;106017;105;43365;6374;287;30407;52;17368;3168;181;12123;463;172062;28234;3470;148547;39;6644;;;19830;29;3802;12;2118;;;80;12564;;;19830;1;1;1;1;1;1;1;1;1;105;92;47;78;110631;7138;136704;1234;5206;32104
MCO;2017;130000516;130781339;30;10655;866;5;9140;;;0;0;0;;;0;0;0;30;10655;866;5;9140;10;2478;;;0;;0;;0;;;10;2478;;;0;1;1;0;0;1;0;0;0;1;;70;;15;3412;;;99;;
MCO;2017;130000565;130781446;111;40515;6964;1162;30864;26;9490;1462;56;7324;16;5840;1210;50;4921;153;55845;9636;1268;43109;8;578;0;0;859;8;1519;2;350;0;0;18;2447;0;0;859;1;1;1;1;1;1;1;0;1;80;8;10;10;38259;2219;30016;2;2216;5934
MCO;2017;130001225;130782634;160;58092;9941;591;52865;40;14292;2519;68;10704;21;7665;1702;94;6600;221;80049;14162;753;70169;6;2009;0;0;3613;8;1213;2;272;0;0;16;3494;0;0;3613;1;1;1;1;1;1;1;1;1;70;40;25;140;40145;5867;22608;420;2101;3664
MCO;2017;130001258;130028228;17;6205;305;2;4371;;;0;0;0;;;0;0;0;17;6205;305;2;4371;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;1;1;0;;;;;1510;;;398;;
MCO;2017;130001647;130784127;203;73835;11182;14;69109;47;17155;3128;9;14737;;;0;0;0;250;90990;14310;23;83846;51;1593;;;65379;20;6085;;0;;;71;7678;;;65379;0;1;1;1;0;0;1;0;0;;;;;99549;;41347;;;10527
MCO;2017;130002215;130785512;57;18259;3533;408;20271;32;9464;1670;395;7776;20;5864;2174;912;4539;109;33587;7377;1715;32586;;0;;;81;;0;;0;;;;0;;;81;1;0;1;1;1;1;1;0;1;;;;;29628;;;;;
MCO;2017;130002694;130043458;26;9490;758;13;5761;0;;0;0;0;0;;0;0;0;26;9490;758;13;5761;0;0;0;;0;;0;;0;;;0;0;0;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2017;130002827;130789274;139;49554;6705;681;43989;35;11641;1603;100;7130;24;8760;1526;242;5087;198;69955;9834;1023;56206;2;67;0;0;2452;6;3230;0;0;0;0;8;3297;0;0;2452;1;1;1;1;1;1;1;;1;;;;;47644;3404;46040;2650;2766;25454
MCO;2017;130002835;130789316;157;56968;10765;2148;45170;41;13285;1984;74;8663;38;13870;2921;146;10776;236;84123;15670;2368;64609;3;1460;0;0;13248;15;1156;1;1381;0;0;19;3997;0;0;13248;1;0;1;1;0;1;1;0;1;160;;35;25;80482;0;40229;45;53039;15320
MCO;2017;130008253;130001084;;;0;0;0;39;14235;1214;0;3785;45;16425;2016;151;6999;84;30660;3230;151;10784;;0;;;283;18;4755;;0;;;18;4755;;;283;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;130034531;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;18721;;0;;0;;;;0;;;18721;;;;;;;;;;;;;;;;;;;
MCO;2017;130037922;130037823;66;21810;1432;20;11527;74;24420;2624;24;9243;;;0;0;0;140;46230;4056;44;20770;16;3931;;;290;20;821;;0;;;36;4752;;;290;;;;;;;;;;;;;;;;;;;
MCO;2017;130041767;130041262;42;15330;2758;226;10409;;;0;0;0;;;0;0;0;42;15330;2758;226;10409;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;130042096;130042062;42;15330;3100;59;9068;;;0;0;0;;;0;0;0;42;15330;3100;59;9068;2;107;;;0;;0;;0;;;2;107;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;130043664;130002157;163;59495;9464;1021;55534;196;71540;9489;7;44926;;;0;0;0;359;131035;18953;1028;100460;60;13588;;;8371;34;9861;;0;;;94;23449;;;8371;1;1;1;1;1;1;1;1;1;126;21;21;63;;;;;;
MCO;2017;130044753;130810336;;;0;0;0;21;4935;612;26;752;;;0;0;0;21;4935;612;26;752;;0;;;0;19;9137;;0;;;19;9137;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;130780521;130786049;435;147118;21490;2288;127535;204;83388;11201;188;63316;57;22586;4494;166;21937;696;253092;37185;2642;212788;42;7931;;;26910;35;5717;14;1036;;;91;14684;;;26910;1;1;1;1;0;1;1;0;1;;;;;164999;13338;118393;7;7431;19731
MCO;2017;130781255;220020739;29;10585;726;11;7877;;;0;0;0;;;0;0;0;29;10585;726;11;7877;8;211;;;4;;0;;0;;;8;211;;;4;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;130781289;130002447;24;8160;702;4;7126;16;5440;726;0;1394;1;340;3;0;12;41;13940;1431;4;8532;;2134;;;8571;18;3055;;2;;;18;5191;;;8571;;;;;;;;;;;;;;;;;;;
MCO;2017;130781370;130000532;12;4380;759;15;3795;35;12775;1589;20;6950;0;0;7;0;14;47;17155;2355;35;10759;8;70;;;236;18;5481;0;4;;;26;5555;;;236;;;;;;;;;;;;;;;;;;;
MCO;2017;130781479;130000599;109;39785;4626;16;34001;90;32850;4791;179;20710;15;5475;523;15;2409;214;78110;9940;210;57120;5;301;;;3929;41;9846;1;9;;;47;10156;;;3929;;;;;;;;;;;;;;;;;;;
MCO;2017;130781867;130000813;;;0;0;0;37;13505;1250;95;3294;;;0;0;0;37;13505;1250;95;3294;;0;;;4233;27;5640;;0;;;27;5640;;;4233;;;;;;;;;;;;;;;;;;;
MCO;2017;130782071;130002454;32;11680;1662;286;9807;30;10950;1374;23;4879;;;0;0;0;62;22630;3036;309;14686;;0;;;13;30;6218;;0;;;30;6218;;;13;;;;;;;;;;;;;;;;;;;
MCO;2017;130782147;130000979;64;23360;5845;1408;30137;85;31025;3220;358;12595;;;0;0;0;149;54385;9065;1766;42732;;0;;;26;34;6768;;0;;;34;6768;;;26;;;;;;;;;;;;;;41277;;;;;
MCO;2017;130782162;130000987;15;5475;858;0;3680;61;22265;1279;0;3736;;;0;0;0;76;27740;2137;0;7416;;2695;;;1;16;3532;;0;;;16;6227;;;1;;;;;;;;;;;;;;;;;;;
MCO;2017;130782675;130001233;;;0;0;0;19;6935;1075;67;2626;;;0;0;0;19;6935;1075;67;2626;;0;;;0;39;7155;;0;;;39;7155;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;130783152;130001365;12;4315;379;4;4311;0;0;0;0;0;0;0;0;0;0;12;4315;379;4;4311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2017;130783236;130786049;197;71564;11490;187;85441;149;53511;3261;67;15024;95;31622;6676;295;29489;441;156697;21427;549;129954;106;6269;;;35320;19;2101;22;3622;;;147;11992;;;35320;1;;1;0;0;0;0;0;0;;;;;153035;5035;77434;53;4263;18486
MCO;2017;130783293;130786049;591;202160;34785;3717;200218;342;122847;12847;139;87361;;;0;0;0;933;325007;47632;3856;287579;86;18068;;;36187;25;1795;;0;;;111;19863;;;36187;1;1;0;0;1;0;1;0;1;;111;;107;218011;4;177147;15908;6;26410
MCO;2017;130783327;130001415;57;20805;2091;54;14093;44;16060;3185;118;7937;40;13536;3328;53;14852;141;50401;8604;225;36882;;0;;;24505;40;8180;40;1356;;;80;9536;;;24505;;;;;;;;;;;;;;;;;;;
MCO;2017;130783665;130043722;31;11315;951;5;6396;20;7300;717;4;2365;0;;0;0;0;51;18615;1668;9;8761;5;188;;;551;18;4855;1;305;;;24;5348;;;551;1;1;1;1;1;1;1;1;1;60;37;5;3;;;;;;
MCO;2017;130783723;130001456;;;0;0;0;66;24090;5250;7;11456;;;0;0;0;66;24090;5250;7;11456;;0;;;6;54;17291;;0;;;54;17291;;;6;;;;;;;;;;;;;;;;;;;
MCO;2017;130783962;130001415;;;0;0;0;14;2534;162;6;198;0;0;0;0;0;14;2534;162;6;198;0;0;0;0;0;25;2164;0;0;0;0;25;2164;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;130784051;130037823;97;35405;4871;33;36657;196;71450;6511;35;47714;;;0;0;0;293;106855;11382;68;84371;22;2891;;;15884;18;903;;0;;;40;3794;;;15884;;;;;;;;;;;;;;;;;;;
MCO;2017;130784226;130804032;14;5110;450;0;1381;;;0;0;0;;;0;0;0;14;5110;450;0;1381;11;1650;;;0;;0;;0;;;11;1650;;;0;0;0;0;0;1;1;0;0;0;;;;;2861;;342;;;183
MCO;2017;130784234;130786049;49;17796;2046;8;14810;34;12319;1696;16;8202;;;0;0;0;83;30115;3742;24;23012;45;6012;;;13361;4;493;;0;;;49;6505;;;13361;0;0;0;0;0;0;0;1;0;;;;;81909;1;39978;809;2;5531
MCO;2017;130784481;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;49760;;0;;0;;;;0;;;49760;;;;;;;;;;;;;;;;;;;
MCO;2017;130784713;130038847;85;31025;5502;85;39444;75;27375;2347;42;11289;103;37595;5876;1736;17057;263;95995;13725;1863;67790;;28;;;6056;38;8578;;0;;;38;8606;;;6056;;;;;;;;;;;;;;63;;;;;
MCO;2017;130784903;130002041;43;15695;1458;3;12292;;;0;0;0;;;0;0;0;43;15695;1458;3;12292;;0;;;0;8;3447;;0;;;8;3447;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;130785389;130002173;;;0;0;0;57;18900;1608;45;5067;;;0;0;0;57;18900;1608;45;5067;;0;;;0;30;9110;;0;;;30;9110;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;130785652;130014228;411;147825;23667;2369;120871;195;71175;9667;307;51269;85;31025;6533;156;25736;691;250025;39867;2832;197876;22;1746;;;12299;71;14013;;0;;;93;15759;;;12299;1;1;1;1;1;1;1;1;1;90;30;20;90;181542;11576;153081;854;21521;34147
MCO;2017;130785678;130002249;50;18250;2237;19;26928;40;14600;625;10;3345;;;0;0;0;90;32850;2862;29;30273;0;0;;;1968;25;5119;;21;;;25;5140;;;1968;;;;;;;;;;;;;;;;;;;
MCO;2017;130786361;130002447;56;19040;2871;388;19508;120;40800;7341;0;28622;;;0;0;0;176;59840;10212;388;48130;;5684;;;244;35;8280;;0;;;35;13964;;;244;;;;;;;;;;;;;;;;;;;
MCO;2017;130786445;130002488;12;4380;874;21;4491;20;7300;595;39;1492;62;22630;2950;12;15757;94;34310;4419;72;21740;2;88;;;14;1;532;;0;;;3;620;;;14;0;0;0;0;0;0;0;0;0;;;;;3777;2944;;;;
MCO;2017;130786742;750821092;112;39690;5273;994;27676;50;18250;2397;59;11283;0;0;0;0;0;162;57940;7670;1053;38959;2;0;0;0;282;10;2010;0;0;0;0;12;2010;0;0;282;1;1;0;1;1;0;1;0;1;;;;43;26899;;49204;1255;;3403
MCO;2017;130789159;920030269;33;12045;978;1;10066;;;0;0;0;;;0;0;0;33;12045;978;1;10066;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;130804297;130786049;119;43068;7174;855;35960;85;30395;5279;506;20490;;;0;0;0;204;73463;12453;1361;56450;49;5778;;;5913;10;1697;;0;;;59;7475;;;5913;1;0;0;0;1;1;0;0;0;;;;;70512;1470;35447;5;1355;16286
MCO;2017;130809015;130001928;43;15695;1013;18;12941;;;0;0;0;;;0;0;0;43;15695;1013;18;12941;5;781;0;0;17;;0;;0;;;5;781;0;0;17;1;1;0;0;1;0;0;0;0;;7;;;2086;0;336;0;0;0
MCO;2017;130809809;130007156;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;21077;;0;;0;;;;0;;;21077;;;;;;;;;;;;;;;;;;;
MCO;2017;130810740;130007362;47;17155;1444;18;10367;62;22630;3320;37;11594;0;0;0;0;0;109;39785;4764;55;21961;0;0;;;0;19;17362;0;0;;;19;17362;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;130811102;130007487;24;8760;367;3;7800;;;0;0;0;;;0;0;0;24;8760;367;3;7800;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;140000027;140000035;224;80476;12364;809;70290;40;14030;2414;159;10543;32;11680;1901;106;7918;296;106186;16679;1074;88751;13;1089;;;11202;10;2038;2;234;;;25;3361;;;11202;1;1;1;1;1;1;1;1;0;;;;;49492;4595;41483;1268;5719;3111
MCO;2017;140000076;140000084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;0;;0;1;3;;;1;3;;;0;0;0;1;1;0;0;0;1;0;40;;;;7417;0;11562;0;0;2058
MCO;2017;140000209;140000100;614;217898;36381;5625;193469;341;116033;18111;1926;89785;80;29200;4697;236;22243;1035;363131;59189;7787;305497;116;12609;0;0;37534;29;7456;2;390;0;0;147;20455;0;0;37534;1;1;1;1;1;1;1;1;1;148;116;57;40;226204;12730;213013;1104;3042;66211
MCO;2017;140000233;140000118;92;32890;4766;392;27709;21;13353;1884;16;9229;;;0;0;0;113;46243;6650;408;36938;2;251;;;75;6;1477;0;32;;;8;1760;;;75;1;1;1;1;0;1;1;1;1;18;;43;41;34394;;36330;;12948;14174
MCO;2017;140000290;140000449;4;1460;41;2;343;50;18250;2726;59;10374;;;0;0;0;54;19710;2767;61;10717;;0;;;92;34;4477;;0;;;34;4477;;;92;;;;;;;;;;;;;;;;;;;
MCO;2017;140000340;140025800;12;4380;198;3;3671;;;0;0;0;;;0;0;0;12;4380;198;3;3671;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;;0
MCO;2017;140000373;140000159;75;27898;3694;185;26712;;;0;0;0;;;0;0;0;75;27898;3694;185;26712;5;301;1;24;553;;0;;0;;;5;301;1;24;553;1;0;1;1;1;1;1;0;0;5;90;6;;5023;;8857;0;;162
MCO;2017;140000555;140000639;116;38738;4119;45;32373;38;11602;1915;208;7611;;;0;0;0;154;50340;6034;253;39984;5;1013;;;69405;10;2266;;0;;;15;3279;;;69405;0;1;0;1;0;0;1;1;0;;;;;53427;0;38018;286;0;14725
MCO;2017;140002452;140025800;53;19345;2611;811;16394;;;0;0;0;;;0;0;0;53;19345;2611;811;16394;5;772;0;0;34;6;3387;;0;0;0;11;4159;0;0;34;1;0;0;0;0;0;0;0;0;;;;;21902;;;;;
MCO;2017;140004383;140000100;46;16834;1474;9;14697;;;0;0;0;;;0;0;0;46;16834;1474;9;14697;4;578;0;;0;;0;;0;;;4;578;0;;0;0;0;0;0;0;0;0;0;0;;;;;8802;2;1412;0;1;2209
MCO;2017;140016759;140003146;30;10950;4906;1669;16294;108;39420;6373;10;21262;44;16060;2125;50;9744;182;66430;13404;1729;47300;0;33;0;0;4576;30;9749;0;22;;;30;9804;0;0;4576;0;0;0;0;0;0;0;0;0;;;;;0;0;;;;
MCO;2017;140017237;140003278;76;27740;6945;714;22039;152;55480;9462;336;35388;0;0;0;0;0;228;83220;16407;1050;57427;0;0;0;0;15337;84;21226;0;0;0;0;84;21226;0;0;15337;;;;;;;;;;;;;;;;;;;
MCO;2017;140018730;140000423;4;1460;79;0;490;34;12410;1903;133;5019;0;0;0;0;0;38;13870;1982;133;5509;;0;0;0;0;20;4897;0;0;0;0;20;4897;0;0;0;;;;;;;;;;;;;;16;;;;;
MCO;2017;140024886;140000092;106;37760;6987;1364;32963;29;10585;1828;213;7613;16;5840;717;64;2528;151;54185;9532;1641;43104;5;475;;;1701;10;2757;;165;;;15;3397;;;1701;1;1;1;1;0;1;1;1;1;63;;5;43;31574;1737;24459;0;621;13224
MCO;2017;140026410;140026279;76;27740;3565;357;25323;;;0;0;0;;;71;71;0;76;27740;3636;428;25323;4;179;1;29;0;;0;;0;;;4;179;1;29;0;1;1;1;1;0;1;1;1;0;;;;;6041;1874;6026;;2624;56
MCO;2017;140026709;140000415;6;2190;134;0;888;26;9490;1776;173;5366;;;0;0;0;32;11680;1910;173;6254;;0;;;1;7;3122;;0;;;7;3122;;;1;;;;;;;;;;;;;;;;;;;
MCO;2017;150000024;150780047;15;5475;174;1;3568;;;0;0;0;;;0;0;0;15;5475;174;1;3568;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2017;150000032;150780088;71;25797;2799;287;22534;22;8502;1171;59;5492;15;5475;643;187;1584;108;39774;4613;533;29610;5;451;0;;563;4;411;0;50;0;;9;912;0;;563;1;0;0;1;0;1;0;0;0;;;;;11114;1210;20514;0;1146;985
MCO;2017;150000040;150780096;219;77877;10942;703;64650;66;22700;2884;155;13808;26;8030;1594;355;5289;311;108607;15420;1213;83747;20;1873;;;3526;12;2369;0;0;;;32;4242;;;3526;1;1;1;1;1;1;1;1;1;96;130;30;200;42804;7026;85778;840;21785;30364
MCO;2017;150000164;150780468;40;14600;1904;227;15002;;;0;0;0;;;0;0;0;40;14600;1904;227;15002;;0;;;47;;0;;0;;;;0;;;47;1;1;0;1;0;1;1;0;0;;;20;;2619;1726;7130;;1404;1678
MCO;2017;150000180;150780500;25;9125;447;20;6180;;;0;0;0;;;0;0;0;25;9125;447;20;6180;;0;;;0;;0;;0;;;;0;;;0;1;1;0;0;0;0;0;0;0;;;;;855;;750;;;
MCO;2017;150780120;150000065;10;3650;443;2;1534;;;0;0;0;;;0;0;0;10;3650;443;2;1534;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;150780732;150000271;81;29565;1684;4;20286;129;47085;4102;108;18659;;;0;0;0;210;76650;5786;112;38945;4;5;;;16225;10;6313;1;6;;;15;6324;;;16225;;;;;;;;;;;;;;;;;;;
MCO;2017;160000170;160000204;8;2920;182;3;799;70;23026;3569;821;8315;;;0;0;0;78;25946;3751;824;9114;;0;;;0;32;6513;;0;;;32;6513;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;160000188;160000121;12;4380;278;0;3595;;;0;0;0;;;0;0;0;12;4380;278;0;3595;3;163;0;0;4;;0;;0;;;3;163;0;0;4;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;160000253;160000451;291;106215;18245;2904;79609;74;27010;4518;166;20838;30;10950;1895;85;7359;395;144175;24658;3155;107806;22;1512;0;0;20439;19;3798;0;6;0;0;41;5316;0;0;20439;1;1;1;1;1;1;1;1;1;109;123;90;;72989;5992;80442;406;17356;28823
MCO;2017;160000279;160000212;0;0;0;0;0;43;15695;1791;111;6364;0;0;0;0;0;43;15695;1791;111;6364;0;0;0;0;0;23;4880;0;0;0;0;23;4880;0;0;0;0;0;0;0;0;0;0;0;0;;;;;6535;;;;;
MCO;2017;160000303;160006037;53;19345;2424;287;16874;;;0;0;0;;;0;0;0;53;19345;2424;287;16874;4;146;;;0;;0;;0;;;4;146;;;0;1;0;0;1;1;1;1;;0;;20;7;;7253;29;12818;;1238;344
MCO;2017;160000311;160000485;27;9855;2449;490;8692;;;0;0;0;;;0;0;0;27;9855;2449;490;8692;2;38;;;0;;0;;0;;;2;38;;;0;1;0;1;1;1;0;1;1;1;210;20;;120;5702;62;25342;;49;4570
MCO;2017;160000337;160000493;29;10585;2548;685;11528;0;0;0;0;0;0;0;0;0;0;29;10585;2548;685;11528;4;130;0;0;79;0;0;0;0;0;0;4;130;0;0;79;1;0;0;1;0;1;1;1;0;;;;;6250;1202;16921;;2115;261
MCO;2017;160000360;160000519;10;3650;129;0;2663;;;0;0;0;;;0;0;0;10;3650;129;0;2663;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;160013207;160001632;24;8760;1633;5;10719;101;36865;3849;83;11458;40;14600;1329;34;4630;165;60225;6811;122;26807;16;3871;;;4482;35;7771;;117;;;51;11759;;;4482;;;;;;;;;;;;;;;;;;;
MCO;2017;160015368;160014411;88;33932;6189;1472;29376;;;0;0;0;15;5475;828;91;2935;103;39407;7017;1563;32311;10;803;;;2135;;0;;0;;;10;803;;;2135;1;1;0;1;1;1;1;0;1;;8;39;67;19054;1520;47474;0;4145;
MCO;2017;170000038;170780050;69;25185;3697;258;22174;19;6935;1224;118;5615;;;0;0;0;88;32120;4921;376;27789;4;178;;;560;7;1860;;0;;;11;2038;;;560;1;0;1;1;0;0;1;1;1;90;;;120;15697;1212;25095;187;12773;42290
MCO;2017;170000079;170780142;11;4015;131;1;2797;;;0;0;0;;;0;0;0;11;4015;131;1;2797;1;85;;;0;;0;;0;;;1;85;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;170000087;170024194;423;147700;22292;1003;125908;113;36586;6852;300;34398;41;14473;3437;81;13616;577;198759;32581;1384;173922;20;3020;;;31814;30;6473;2;867;;;52;10360;;;31814;1;1;1;1;1;1;1;1;1;56;135;49;90;107643;5622;51536;417;1518;
MCO;2017;170000095;170780167;69;24767;2882;327;21271;18;6473;1134;199;3975;0;310;32;6;94;87;31550;4048;532;25340;6;0;0;0;119;6;1177;0;0;0;0;12;1177;0;0;119;1;0;1;1;0;0;1;0;1;30;;;80;14381;812;21081;0;415;844
MCO;2017;170000103;170780175;227;76918;11517;1025;70868;78;25980;4515;272;20092;24;9344;1870;83;6955;329;112242;17902;1380;97915;16;298;;;40744;19;4017;;0;;;35;4315;;;40744;1;1;0;1;1;1;1;1;1;;90;90;80;62403;13067;57830;434;9431;3897
MCO;2017;170000111;170024194;3;1095;21;0;248;;;0;0;0;;;0;0;0;3;1095;21;0;248;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;0;;;;;
MCO;2017;170000129;170780191;121;44165;5871;351;39866;;;0;0;0;;;0;0;0;121;44165;5871;351;39866;10;396;;;2998;;0;;0;;;10;396;;;2998;1;0;0;0;0;0;1;0;0;;;;;9326;;11995;;;4730
MCO;2017;170000152;170780225;164;61374;10395;632;54922;50;18312;2931;87;12928;18;6570;1811;93;7049;232;86256;15137;812;74899;14;1148;0;0;1972;11;5068;1;0;;;26;6216;0;0;1972;1;1;1;1;1;1;1;1;1;64;0;26;10;51456;1233;46416;286;2973;3670
MCO;2017;170000178;170780266;10;3650;267;2;3196;;;0;0;0;;;0;0;0;10;3650;267;2;3196;1;60;;;0;;0;;0;;;1;60;;;0;0;0;0;0;0;0;1;0;0;;;;;409;;168;;;
