BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PACT;PDEN
MCO;2014;840000517;840000103;6;2190;22;0;146;;;0;0;0;;;0;0;0;6;2190;22;0;146;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;840000525;840000111;28;10220;1269;214;7767;;;0;0;0;;;0;0;0;28;10220;1269;214;7767;;0;;;0;;0;;0;;;;0;;;0;0;1;1;0;1;0;1;1;1;7;7;;60;4069;941;0
MCO;2014;840000533;840000129;31;11315;1371;313;8347;0;0;0;0;0;0;;48;48;0;31;11315;1419;361;8347;;0;;;0;;0;;0;;;;0;;;0;0;1;1;1;1;0;0;1;0;30;30;;;9666;10053;0
MCO;2014;840001861;840006597;490;175017;24999;2938;142794;166;59406;8178;572;42969;65;23473;4680;468;20053;721;257896;37857;3978;205816;28;3543;;;19995;23;4672;2;0;;;53;8215;;;19995;1;1;1;1;1;1;1;1;1;32;80;23;60;170443;101563;2883
MCO;2014;840013270;840003651;0;;80;0;124;50;18250;2301;56;7271;;;0;0;0;50;18250;2381;56;7395;;0;;;16;9;2780;;0;;;9;2780;;;16;;;;;;;;;;;;;;;;
MCO;2014;840013312;840003685;55;16227;4618;47;14001;40;14600;1950;14;9151;0;0;0;0;0;95;30827;6568;61;23152;1;2;;;12;10;2268;;0;;;11;2270;;;12;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;840013445;840014658;;;0;0;0;78;28470;3452;42;6718;;;0;0;0;78;28470;3452;42;6718;;0;;;24;13;11732;;0;;;13;11732;;;24;;;;;;;;;;;;;;;;
MCO;2014;840017172;840017164;0;;85;0;800;92;33580;4343;197;16155;;;0;0;0;92;33580;4428;197;16955;;0;;;0;15;5700;;0;;;15;5700;;;0;;;;;;;;;;;;;;;;
MCO;2014;840018337;840006597;;;0;0;0;18;6158;579;38;2725;;;0;0;0;18;6158;579;38;2725;;0;;;0;2;303;;0;;;2;303;;;0;;;;;;;;;;;;;;2529;1904;
MCO;2014;840019079;840019053;;;0;0;0;0;0;49;0;294;;;0;0;0;0;0;49;0;294;;0;;;0;0;0;;0;;;0;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;850000118;850013244;26;9490;1925;53;7585;86;31390;5621;213;17650;23;8395;851;44;3718;135;49275;8397;310;28953;;0;;;0;36;11450;;0;;;36;11450;;;0;0;1;0;1;0;0;1;1;;;;;;8384;;1917
MCO;2014;850000126;850022948;;;0;0;0;76;27740;3581;0;13586;;;0;0;0;76;27740;3581;0;13586;;0;;;29;20;6086;;0;;;20;6086;;;29;;;;;;;;;;;;;;;;
MCO;2014;850000134;850013269;0;;177;2;1892;76;27740;4010;165;17341;;;0;0;0;76;27740;4187;167;19233;;0;;;0;14;3751;;0;;;14;3751;;;0;;;;;;;;;;;;;;;;
MCO;2014;850000142;850000019;350;122566;18652;267;109559;140;51100;8133;0;39878;75;27375;5969;9;24662;565;201041;32754;276;174099;45;3838;1;245;49970;28;6966;5;2754;;;78;13558;1;245;49970;1;1;1;1;1;1;1;1;1;87;131;44;261;137254;25670;314
MCO;2014;850000175;850009010;108;37958;6025;94;36586;45;17489;2701;129;12517;22;8030;1289;110;4481;175;63477;10015;333;53584;10;945;;;825;10;1960;2;113;;;22;3018;;;825;1;1;1;1;1;0;1;0;0;;;;;27233;1335;0
MCO;2014;850000183;850000035;4;1460;40;0;1083;;;0;0;0;;;0;0;0;4;1460;40;0;1083;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;850000191;850000043;4;1460;232;57;747;;;0;0;0;;;0;0;0;4;1460;232;57;747;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;22347;;
MCO;2014;850000209;850000019;88;28581;3574;497;25967;;;0;0;0;;;0;0;0;88;28581;3574;497;25967;3;212;;;458;5;630;;0;;;8;842;;;458;1;0;1;1;0;0;1;0;0;44;;;;9202;1526;
MCO;2014;850000225;850000019;56;20388;2483;27;16982;;;0;0;0;;;0;0;0;56;20388;2483;27;16982;2;32;;;42;;0;;0;;;2;32;;;42;0;0;1;1;0;0;0;0;0;22;;;;3791;274;
MCO;2014;850000233;850009010;10;3650;361;5;3245;;;0;0;0;;;0;0;0;10;3650;361;5;3245;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;850000241;850000084;150;54750;9035;799;46923;;;0;0;0;19;6935;1375;263;4434;169;61685;10410;1062;51357;17;2436;;;1409;;0;;0;;;17;2436;;;1409;1;0;1;1;0;1;1;1;1;;;;;19628;1796;0
MCO;2014;850000647;850011453;9;3285;307;1;2742;0;;0;0;0;0;;0;0;0;9;3285;307;1;2742;;0;;;4;;0;;0;;;;0;;;4;0;0;0;0;1;0;;0;0;;;;;3016;333;
MCO;2014;850009630;850000035;100;36500;5194;252;30762;;;0;0;0;20;7300;1440;409;4138;120;43800;6634;661;34900;;0;;;371;;0;;0;;;;0;;;371;;;1;;;1;;;;35;;26;;14131;678;0
MCO;2014;860000025;860013382;123;43129;6848;343;40438;54;18580;2982;102;13756;26;9490;1884;245;6354;203;71199;11714;690;60548;10;542;;;1992;12;2515;3;209;;;25;3266;;;1992;1;0;1;1;0;1;1;1;1;60;;32;63;40888;1284;469
MCO;2014;860000033;860013382;35;12775;1805;92;10566;;;0;0;0;;;0;0;0;35;12775;1805;92;10566;2;97;;;166;;0;;8;;;2;105;;;166;1;0;0;1;0;0;1;1;0;;;;;5919;0;0
MCO;2014;860000058;860780097;33;11315;2094;159;10100;28;10220;835;54;3576;;;0;0;0;61;21535;2929;213;13676;5;116;;;629;6;693;;0;;;11;809;;;629;1;0;1;1;0;0;0;1;1;40;;;;7071;967;
MCO;2014;860000223;860013077;695;249069;39525;5133;215742;302;94962;13840;699;77824;65;23725;4228;347;19302;1062;367756;57593;6179;312868;52;11979;;;71714;30;5522;9;892;;;91;18393;;;71714;1;1;1;1;1;1;1;1;1;100;70;32;42;256033;116556;1196
MCO;2014;860010321;860010313;42;15330;1847;51;11030;158;54478;8306;1;31105;0;0;0;0;0;200;69808;10153;52;42135;0;5144;;;249;44;9158;0;0;;;44;14302;;;249;;;;;;;;;;;;;;;;
MCO;2014;860780311;860010750;24;6651;1047;91;6018;62;12535;2747;93;8855;0;;0;0;0;86;19186;3794;184;14873;;0;0;0;0;25;6779;;0;0;0;25;6779;0;0;0;;;;;;;;;;;;;;1182;;
MCO;2014;860780568;860000140;4;1460;144;5;1228;7;2555;1278;26;3195;57;20805;2490;22;10177;68;24820;3912;53;14600;;0;;;6;5;1690;5;186;;;10;1876;;;6;;;;;;;;;;;;;;;;
MCO;2014;870000064;870000015;528;175228;27712;888;165610;278;95389;11817;419;76113;;;0;0;0;806;270617;39529;1307;241723;66;9964;3;562;48850;16;2822;;0;;;82;12786;3;562;48850;1;1;1;1;1;0;1;1;1;120;86;;125;179049;138074;1160
MCO;2014;870000098;870000023;58;21170;3331;322;21404;43;12835;1816;159;8829;14;4380;40;38;23;115;38385;5187;519;30256;6;385;;;1419;6;2047;0;545;;;12;2977;;;1419;1;0;1;1;0;1;1;1;0;90;;;;31201;23791;192
MCO;2014;870000270;870000031;71;23731;3162;128;25159;0;0;1;0;1;0;0;0;0;0;71;23731;3163;128;25160;2;627;0;0;433;2;304;1;6;0;0;5;937;0;0;433;1;1;1;1;1;1;1;1;1;135;180;15;145;37759;414;595
MCO;2014;870000288;870017415;114;38217;6376;201;36387;164;45153;8749;193;36892;;;0;0;0;278;83370;15125;394;73279;15;3938;;;8927;49;10194;;0;;;64;14132;;;8927;;;;;;;;;;;;;;;;
MCO;2014;870000403;870014503;16;5840;200;1;4933;;;0;0;0;;;0;0;0;16;5840;200;1;4933;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;870000411;870017415;38;12972;1367;14;8056;60;17886;2395;23;11531;28;10220;1906;35;7931;126;41078;5668;72;27518;;0;;;200;10;2657;;52;;;10;2709;;;200;;;;;;;;;;;;;;;;
MCO;2014;870000551;870014503;20;7300;315;5;6457;;;0;0;0;;;0;0;0;20;7300;315;5;6457;2;10;;;76;;0;;0;;;2;10;;;76;1;1;1;1;0;0;1;1;1;40;;;30;2758;;
MCO;2014;870000601;870014248;8;2920;172;1;3202;;;0;0;0;;;0;0;0;8;2920;172;1;3202;;0;;;0;;0;;0;;;;0;;;0;0;1;0;0;1;0;1;1;1;;21;;180;3142;;
MCO;2014;870001567;870014503;11;4015;256;2;4727;;;0;0;0;;;0;0;0;11;4015;256;2;4727;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;88;;
MCO;2014;870002060;870017415;39;1129;1245;1;11164;72;22176;3061;48;14588;;;0;0;0;111;23305;4306;49;25752;;3;;;252;20;3576;;0;;;20;3579;;;252;;;;;;;;;;;;;;;;
MCO;2014;870003514;870000015;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;825;;;0;;0;;0;;;1;825;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;870014859;870000015;80;27608;3751;484;18518;21;6822;1392;15;4419;74;23988;4768;227;20031;175;58418;9911;726;42968;6;905;0;;656;6;1206;10;2071;0;;22;4182;0;;656;0;0;0;0;0;1;0;0;1;;;;;42905;43338;0
MCO;2014;880000021;880007059;227;82543;12412;1045;75496;44;16060;2443;328;11527;18;6570;1478;163;5548;289;105173;16333;1536;92571;24;736;;;17742;11;1645;0;167;;;35;2548;;;17742;1;1;1;1;1;1;1;1;1;;5;1;60;103951;14762;4987
MCO;2014;880000039;880780069;18;6570;608;14;5173;;;0;0;0;;;0;0;0;18;6570;608;14;5173;;0;;;1;;0;;0;;;;0;;;1;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;880000047;880780077;147;53581;7541;1024;43172;56;19180;2776;223;13522;20;7300;1285;268;4122;223;80061;11602;1515;60816;10;1608;;;1351;14;1673;;0;;;24;3281;;;1351;1;0;1;1;1;1;1;0;1;4;6;2;125;55857;2382950;
MCO;2014;880000054;880007299;96;35040;5164;311;31886;56;20440;1986;112;10395;15;5475;809;76;2818;167;60955;7959;499;45099;5;1112;;;1036;4;1585;;0;;;9;2697;;;1036;1;1;1;1;0;1;0;0;1;67;;8;10;21067;443;
MCO;2014;880000062;880780093;141;51708;6523;398;46134;56;20283;3252;57;14039;25;8864;1639;249;5648;222;80855;11414;704;65821;15;1453;;;1353;10;1684;;0;;;25;3137;;;1353;1;0;1;1;0;1;1;0;0;50;;24;;61485;55289;
MCO;2014;880000070;880007299;33;12045;1826;416;9431;;;0;0;0;;;0;0;0;33;12045;1826;416;9431;10;1538;;;28;;0;;0;;;10;1538;;;28;1;0;1;1;0;0;1;0;0;;;;;4126;0;
MCO;2014;880000104;880780259;12;4380;58;1;731;;;0;0;0;;;0;0;0;12;4380;58;1;731;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;880000138;880006325;8;2920;11;0;115;;;0;0;0;;;0;0;0;8;2920;11;0;115;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;880000146;880780291;8;2920;47;1;661;;;0;0;0;;;0;0;0;8;2920;47;1;661;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;880000179;880780325;8;2920;103;3;2326;0;;0;0;0;0;;0;0;0;8;2920;103;3;2326;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;880000187;880780333;8;2920;106;3;1659;;;0;0;0;;;0;0;0;8;2920;106;3;1659;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;880000195;880780341;10;3650;50;0;1040;;;0;0;0;;;0;0;0;10;3650;50;0;1040;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;880000211;880780366;6;2190;60;0;902;;;0;0;0;;;0;0;0;6;2190;60;0;902;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;880006663;880007059;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;882;;;0;;0;;0;;;3;882;;;0;0;1;0;0;0;0;0;0;1;;;;;30133;7060;0
MCO;2014;880788591;880780150;19;6935;1104;12;7423;221;80665;15473;8075;32992;45;16425;3791;972;11511;285;104025;20368;9059;51926;;0;;;14033;23;1149;;0;;;23;1149;;;14033;;;;;;;;;;;;;;;;
MCO;2014;890000169;890000151;19;6935;254;9;2283;69;25185;12007;7394;16786;0;0;8;8;0;88;32120;12269;7411;19069;5;0;;;2149;26;0;0;0;;;31;0;;;2149;;;;;;;;;;;;;;;;
MCO;2014;890002389;890000730;10;3650;626;5;5786;109;39785;2773;16;11648;;;0;0;0;119;43435;3399;21;17434;10;3;;;2542;14;7228;;0;;;24;7231;;;2542;;;;;;;;;;;;;;;;
MCO;2014;890975527;890000037;270;97192;15359;1530;86264;84;30660;4399;37;26506;65;23725;5353;1862;14493;419;151577;25111;3429;127263;18;970;;;14212;14;2265;2;830;;;34;4065;;;14212;1;1;1;1;0;1;1;1;1;80;;30;;102577;43870;1627
MCO;2014;890975535;890000409;55;20075;2330;591;17716;;;0;0;0;;;0;0;0;55;20075;2330;591;17716;;0;;0;73;;0;;0;;;;0;;0;73;1;0;0;1;1;0;1;1;1;;30;;120;10621;67980;
MCO;2014;890975543;890000417;72;26280;2981;389;23517;;;0;0;0;0;;79;79;0;72;26280;3060;468;23517;;0;;;9;;0;;0;;;;0;;;9;1;0;0;1;0;0;1;0;0;;;;;6671;496;
MCO;2014;890975550;890970569;211;76151;9371;761;67202;73;26645;3822;54;18339;32;11680;2538;454;8586;316;114476;15731;1269;94127;14;347;;;11890;11;2401;;0;;;25;2748;;;11890;1;0;1;1;1;1;1;1;0;44;66;70;;75009;88216;7106
MCO;2014;890975568;890000433;50;18250;2041;222;15614;;;0;0;0;;;0;0;0;50;18250;2041;222;15614;;0;;;34;;0;;0;;;;0;;;34;1;0;0;0;1;0;1;1;1;;10;;120;2938;1167;
MCO;2014;900000035;900003880;4;3120;137;1;1364;46;22995;2615;0;9659;;;0;0;0;50;26115;2752;1;11023;;0;;;59;35;6608;;0;;;35;6608;;;59;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;900000167;900000365;255;93418;13495;495;85519;87;33153;3738;277;22130;57;17498;3703;208;14748;399;144069;20936;980;122397;21;1683;0;0;4153;22;4784;0;497;0;0;43;6964;0;0;4153;1;1;;1;;;1;1;;;;68;;166034;152958;116
MCO;2014;910000272;910110014;111;39603;5201;1018;30122;39;12450;2200;1;8224;27;9855;1916;169;7524;177;61908;9317;1188;45870;7;542;;;554;10;1906;;0;;;17;2448;;;554;1;1;1;1;0;1;1;0;1;92;;44;260;48995;24611;972
MCO;2014;910000280;910019447;54;19500;3209;209;17356;15;5475;953;168;3504;15;5250;641;73;2486;84;30225;4803;450;23346;8;786;0;;325;5;1250;0;0;0;;13;2036;0;;325;1;1;1;1;0;1;1;1;1;;;31;;45264;10139;0
MCO;2014;910000298;910110055;218;79350;11158;900;67880;52;20319;3518;98;16157;53;19500;2943;109;12077;323;119169;17619;1107;96114;16;828;;;4295;7;1622;0;656;;;23;3106;;;4295;1;0;1;1;0;1;1;0;1;25;;5;250;54272;14066;
MCO;2014;910000306;910110063;113;40201;5940;589;35123;30;10950;1545;28;7517;25;9125;1786;40;7211;168;60276;9271;657;49851;6;802;;;251;4;912;1;76;;;11;1790;;;251;1;0;0;1;1;1;0;1;1;;70;15;130;49058;83637;
MCO;2014;910001973;910019447;83;29845;3140;284;27549;45;15481;2734;434;12360;27;9855;1124;45;5571;155;55181;6998;763;45480;8;245;0;;1008;5;1036;;0;;;13;1281;0;;1008;1;1;1;1;1;1;1;0;0;90;;22;;48216;7873;0
MCO;2014;910002609;910008259;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;0;0;;;11805;;0;;0;;;0;0;;;11805;;;;;;;;;;;;;;;;
MCO;2014;910015965;750043994;24;8760;506;2;5918;;;0;0;0;;;0;0;0;24;8760;506;2;5918;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;910018423;910019454;81;29565;3165;374;24071;0;0;0;0;0;0;0;0;0;0;81;29565;3165;374;24071;4;454;0;0;108;0;0;0;0;0;0;4;454;0;0;108;1;0;1;1;0;0;1;1;0;90;;;;7051;418;0
MCO;2014;910020254;910002773;454;162425;21498;1274;141421;76;27740;4514;82;23776;99;36135;7113;535;30003;629;226300;33125;1891;195200;67;7217;1;233;14438;23;2128;0;897;;;90;10242;1;233;14438;1;1;1;1;1;1;1;1;1;20;20;;19;177480;155997;
MCO;2014;910100015;750712184;34;12410;715;12;9991;;;0;0;0;;;0;0;0;34;12410;715;12;9991;2;256;;;0;;0;;0;;;2;256;;;0;0;0;0;0;0;0;0;0;0;;;;;2288;774;
MCO;2014;910100023;750712184;41;14965;835;16;11920;;;0;0;0;;;0;0;0;41;14965;835;16;11920;3;809;;;21;;0;;0;;;3;809;;;21;0;0;0;0;0;0;0;0;0;;;;;2620;804;595
MCO;2014;910150010;910014919;2;730;783;568;664;;;0;0;0;;;0;0;0;2;730;783;568;664;;0;;;11868;;0;;0;;;;0;;;11868;1;0;1;0;0;0;0;0;0;20;;;;1833;;
MCO;2014;910150028;750811184;114;41610;4582;326;31452;;;0;0;0;;;0;0;0;114;41610;4582;326;31452;12;373;;;2715;;0;;0;;;12;373;;;2715;1;1;1;1;0;0;1;0;0;;;;;19391;2674;0
MCO;2014;910150069;910000033;69;25185;2073;22;21865;;;0;0;0;;;0;0;0;69;25185;2073;22;21865;4;881;;;0;;0;;0;;;4;881;;;0;1;0;0;0;0;0;0;0;0;;;;;1264;;162
MCO;2014;910300011;910000348;20;7300;57;0;183;45;16425;1706;0;4551;;;0;0;0;65;23725;1763;0;4734;5;15;;;0;15;10296;;0;;;20;10311;;;0;;;;;;;;;;;;;;;;
MCO;2014;910300029;910000355;37;13505;1128;13;9264;;;0;0;0;;;0;0;0;37;13505;1128;13;9264;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;910300060;750043994;20;7300;500;0;6320;;;0;0;0;;;0;0;0;20;7300;500;0;6320;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;910300144;910000447;40;14135;2864;1394;10580;91;32161;12514;8681;16521;20;7300;910;18;4221;151;53596;16288;10093;31322;8;0;;;22041;25;0;;0;;;33;0;;;22041;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;910300177;910000462;10;3650;287;18;889;80;29200;5387;313;17927;28;10220;1550;25;6522;118;43070;7224;356;25338;0;0;;;1;25;9312;0;187;;;25;9499;;;1;;;;;;;;;;;;;;;;
MCO;2014;910300219;910003888;89;32485;5644;516;33978;163;57982;5781;74;32150;18;6570;866;25;3684;270;97037;12291;615;69812;;0;;;10978;28;9738;2;136;;;30;9874;;;10978;;;;;;;;;;;;;;;;
MCO;2014;910300300;910000538;77;28105;2056;125;19321;37;13505;778;7;4358;;;0;0;0;114;41610;2834;132;23679;;0;;;731;7;2289;;0;;;7;2289;;;731;;;;;;;;;;;;;;;;
MCO;2014;910300326;910000553;15;5475;487;0;3745;;;0;0;0;;;0;0;0;15;5475;487;0;3745;16;111;;;3427;;0;;0;;;16;111;;;3427;;;;;;;;;;;;;;;;
MCO;2014;910300359;910000587;4;1460;31;0;216;35;12775;1461;4;5240;25;9125;1199;20;5146;64;23360;2691;24;10602;0;0;0;0;1;24;4116;1;335;;;25;4451;0;0;1;;;;;;;;;;;;;;;;
MCO;2014;910500040;910009539;6;2190;110;0;2060;;;0;0;0;;;0;0;0;6;2190;110;0;2060;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;910803543;910017615;115;40290;5705;927;35684;85;31025;4812;214;18945;35;12775;1384;28;6311;235;84090;11901;1169;60940;10;0;;;19386;21;9423;29;301;;;60;9724;;;19386;;;;;;;;;;;;;;;;
MCO;2014;910805357;910001643;;;0;0;0;100;34400;2419;0;9807;22;8030;1027;0;4296;122;42430;3446;0;14103;;0;;;157;20;7751;0;186;;;20;7937;;;157;;;;;;;;;;;;;;;;
MCO;2014;910813732;750813321;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;9257;;0;;0;;;;0;;;9257;;;;;;;;;;;;;;;;
MCO;2014;920000460;750813321;48;17520;2360;81;13655;50;17912;2515;11;9542;0;0;0;0;0;98;35432;4875;92;23197;25;423;;;51823;6;1648;0;0;;;31;2071;;;51823;0;1;1;1;1;0;1;0;0;;;;;48342;27173;
MCO;2014;920000569;920026374;38;12708;1359;11;12757;;;0;0;0;;;0;0;0;38;12708;1359;11;12757;5;65;;;0;;0;;0;;;5;65;;;0;1;1;1;1;0;0;1;1;1;15;;;;5588;141;2862
MCO;2014;920000577;920110020;119;37672;4788;418;30820;35;11449;1788;101;7852;24;8760;1646;119;5988;178;57881;8222;638;44660;5;1081;;;492;10;2078;;0;;;15;3159;;;492;1;1;1;1;0;0;1;1;1;;;;;63332;114551;63754
MCO;2014;920000585;920026374;90;31795;5998;707;25558;16;5840;1309;342;4030;42;15286;3670;462;12904;148;52921;10977;1511;42492;1;345;;;0;1;815;1;64;;;3;1224;;;0;;;;;;;;;;;;;;29708;7680;0
MCO;2014;920000593;920026374;12;4380;263;12;3426;;;0;0;0;;;0;0;0;12;4380;263;12;3426;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;920000601;920110053;48;15510;1135;8;12953;0;0;0;0;0;0;0;0;0;0;48;15510;1135;8;12953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;;;;;3561;107;0
MCO;2014;920000619;920009909;29;10585;2232;716;9782;20;7300;1045;73;3988;28;10220;3366;76;12911;77;28105;6643;865;26681;0;64;;;8049;10;597;0;227;;;10;888;;;8049;1;1;0;1;0;0;0;1;1;;;;;37166;;3171
MCO;2014;920000627;920009909;63;22995;2579;54;20156;;;0;0;0;32;11680;3512;88;13294;95;34675;6091;142;33450;15;2231;;;0;;0;6;1595;;;21;3826;;;0;1;0;0;0;0;0;0;1;0;;;;;24282;;
MCO;2014;920000635;920150026;40;14600;1517;24;12912;0;0;0;0;0;0;0;0;0;0;40;14600;1517;24;12912;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;1;1;1;1;1;1;1;1;1;20;35;5;30;50074;;
MCO;2014;920000643;920150034;133;43833;5194;287;33909;52;17996;4027;1239;12479;53;18841;2704;54;13361;238;80670;11925;1580;59749;19;266;;;1854;8;1251;4;239;;;31;1756;;;1854;1;0;1;1;0;1;;1;0;;;;;41177;8230;
MCO;2014;920000650;920150059;268;93682;17321;2164;91365;180;62467;7267;29;36273;58;21149;4102;2;16226;506;177298;28690;2195;143864;58;3947;;;14012;11;3689;2;183;;;71;7819;;;14012;1;1;1;1;1;0;1;1;1;42;56;;63;148634;86331;21205
MCO;2014;920000684;920150091;120;43496;3723;72;33604;79;28821;4843;1128;18737;;;0;0;0;199;72317;8566;1200;52341;8;319;;;0;;0;;0;;;8;319;;;0;1;0;0;0;0;0;1;0;0;;;;;15922;915;
MCO;2014;920100013;750712184;289;104022;14631;1361;78986;124;44756;5312;99;33708;0;0;0;0;0;413;148778;19943;1460;112694;27;6768;0;;7621;11;2881;0;0;0;;38;9649;0;;7621;1;1;1;1;0;1;1;1;;;;;;140253;47465;1005
MCO;2014;920100021;750712184;252;91880;15044;1897;81691;67;24455;2572;85;19416;70;25550;5382;306;22457;389;141885;22998;2288;123564;18;3788;;;3132;7;555;10;2916;;;35;7259;;;3132;;;1;;;1;;1;1;45;;;120;144835;94691;0
MCO;2014;920100039;750712184;174;60182;10800;946;63986;196;71540;6172;441;51398;36;13140;2305;332;8338;406;144862;19277;1719;123722;29;3392;;;5837;2;243;2;483;;;33;4118;;;5837;;;;;;;;;;;;;;;;
MCO;2014;920100047;750712184;147;53655;9726;1168;57908;26;9490;1247;18;7687;68;24820;5273;667;20037;241;87965;16246;1853;85632;14;2641;;;3063;1;127;4;1294;;;19;4062;;;3063;1;1;;;;;1;1;1;;;;72;;;
MCO;2014;920100054;750712184;166;58317;5216;199;43094;72;20303;2158;98;14242;0;78620;0;0;0;238;157240;7374;297;57336;25;6884;;;117;0;2076;0;0;;;25;8960;;;117;;;;;;;;;;;;;;63356;21721;0
MCO;2014;920100062;750712184;20;7300;520;7;6614;0;;0;0;0;0;;0;0;0;20;7300;520;7;6614;1;305;;;0;0;0;0;487;;;1;792;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;920120011;750821092;165;59490;5711;323;36172;115;41975;3165;123;19987;;;0;0;0;280;101465;8876;446;56159;10;462;;;3305;15;2410;;0;;;25;2872;;;3305;1;1;0;1;0;0;1;1;1;;;;75;252825;29682;8179
MCO;2014;920300043;920001526;112;40880;8009;1157;50775;163;59495;8363;186;34747;52;18980;3631;0;14205;327;119355;20003;1343;99727;33;285;;;25865;67;22370;4;1679;;;104;24334;;;25865;;;;;;;;;;;;;;;;
MCO;2014;920300183;920000759;;;0;0;0;15;1782;1019;1;2127;;;0;0;0;15;1782;1019;1;2127;;0;;;0;28;10646;;0;;;28;10646;;;0;;;;;;;;;;;;;;;;
MCO;2014;920300191;920000767;;;0;0;0;60;21900;2417;2;6878;;;0;0;0;60;21900;2417;2;6878;;0;;;0;19;7042;;0;;;19;7042;;;0;;;;;;;;;;;;;;;;
MCO;2014;920300209;920000775;6;2190;197;15;1259;16;5840;1878;1320;1379;33;12045;1194;13;5583;55;20075;3269;1348;8221;0;0;0;0;52;11;14;0;432;0;0;11;446;0;0;52;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;920300266;920000940;24;8760;1035;0;5543;;;0;0;0;;;0;0;0;24;8760;1035;0;5543;;6;;;0;;0;;0;;;;6;;;0;;;;;;;;;;;;;;;;
MCO;2014;920300365;920815388;0;0;0;0;0;57;19494;2676;241;6750;0;0;2;0;2;57;19494;2678;241;6752;0;0;0;0;0;31;7782;0;287;0;0;31;8069;0;0;0;;;;;;;;;;;;;;;;
MCO;2014;920300415;920000890;25;9125;458;0;7999;54;19710;1869;19;6237;24;8760;914;98;3679;103;37595;3241;117;17915;15;2057;;;19599;20;3200;20;430;;;55;5687;;;19599;;;;;;;;;;;;;;;;
MCO;2014;920300597;920000940;31;11315;1721;1;11211;50;18250;2684;0;11050;20;7300;338;0;1590;101;36865;4743;1;23851;8;1607;;;2208;42;8038;;68;;;50;9713;;;2208;;;;;;;;;;;;;;;;
