BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PDEN;PACT
MCO;2015;930300298;930025523;4;1460;35;0;330;50;18250;2219;171;7115;31;11315;1933;199;6727;85;31025;4187;370;14172;;0;;;29;21;6911;0;245;;;21;7156;;;29;;;;;;;;;;;;;;;;
MCO;2015;930300553;930000633;50;18250;3308;329;23286;75;27375;3440;17;14676;55;20075;2195;27;11990;180;65700;8943;373;49952;5;2841;;;1958;25;4256;0;972;;;30;8069;;;1958;;;;;;;;;;;;;;;;
MCO;2015;930300587;930000641;21;7665;438;3;3754;36;13140;777;0;2272;;;0;0;0;57;20805;1215;3;6026;;0;;;19046;49;6015;;0;;;49;6015;;;19046;;;;;;;;;;;;;;;;
MCO;2015;930300595;930000658;43;15695;1770;47;15219;49;18325;3402;784;11325;18;6570;895;25;3845;110;40590;6067;856;30389;10;5;;;18537;24;6774;0;233;;;34;7012;;;18537;;;;;;;;;;;;;;;;
MCO;2015;930300629;930000666;32;11680;992;5;9720;4;1460;229;0;1453;3;1095;3;0;3;39;14235;1224;5;11176;3;2;;;0;4;994;3;11;;;10;1007;;;0;;;;;;;;;;;;;;;;
MCO;2015;930300645;930000682;96;33285;4624;193;30520;77;28105;5885;17;22924;;;0;0;0;173;61390;10509;210;53444;;0;;;0;8;4079;;0;;;8;4079;;;0;;;;;;;;;;;;;;;;
MCO;2015;930706239;930110051;36;12000;934;18;10045;;;0;0;0;;;0;0;0;36;12000;934;18;10045;2;92;;;0;;0;;0;;;2;92;;;0;0;0;0;0;0;0;0;0;0;;;;;2701;;1565
MCO;2015;940000573;940110018;251;88830;12122;1047;76781;66;22254;6230;320;17031;94;33329;7872;555;32370;411;144413;26224;1922;126182;30;3224;2;266;25035;30;5673;0;0;;;60;8897;2;266;25035;1;1;0;1;1;1;1;1;1;;50;46;35;183657;3758;92354
MCO;2015;940000599;940110042;255;92035;12448;752;69436;82;29930;5537;407;27672;52;18980;3601;91;14588;389;140945;21586;1250;111696;21;6266;;;1607;20;0;;0;;;41;6266;;;1607;1;0;1;1;1;1;1;1;1;;;;;;;
MCO;2015;940000649;940150014;192;69806;12692;1858;63503;68;24820;3919;235;20059;;;0;0;0;260;94626;16611;2093;83562;15;1288;;;2510;5;1682;;0;;;20;2970;;;2510;1;1;1;1;1;1;1;1;1;35;;;;143169;;32737
MCO;2015;940000656;940160013;51;15616;1036;0;15616;;;0;0;0;;;0;0;0;51;15616;1036;0;15616;10;10;;;916;;0;;0;;;10;10;;;916;1;0;0;0;1;0;1;1;0;;;;;4074;;90
MCO;2015;940000664;940160013;208;74485;12540;1133;71270;147;51801;8069;247;41408;;;0;0;0;355;126286;20609;1380;112678;84;2400;;;98886;12;3434;;0;;;96;5834;;;98886;;;;;;;;;;;;;;;;
MCO;2015;940006679;940017338;29;10585;897;9;6634;48;17520;3005;157;8684;40;14600;2430;190;8813;117;42705;6332;356;24131;0;1;;;11556;48;9745;;0;;;48;9746;;;11556;;;;;;;;;;;;;;;;
MCO;2015;940016868;940016819;13;4745;612;6;5161;0;0;0;0;0;45;16425;4221;340;12224;58;21170;4833;346;17385;2;314;0;0;14163;0;0;2;492;0;0;4;806;0;0;14163;0;0;0;0;1;1;0;1;0;;;;;39562;;140319
MCO;2015;940100027;750712184;546;195316;23348;832;173733;297;108205;10537;176;68198;;;0;0;0;843;303521;33885;1008;241931;84;16985;;;30830;6;2371;;0;;;90;19356;;;30830;1;1;1;1;1;0;0;1;1;41;62;;32;469779;30720;170993
MCO;2015;940100035;750712184;132;48096;4685;35;42538;;;0;0;0;;;0;0;0;132;48096;4685;35;42538;3;972;;;646;;0;;0;;;3;972;;;646;0;1;0;0;1;0;1;0;1;;60;;14;56117;43799;5122
MCO;2015;940100043;750712184;579;210756;26076;1355;170801;191;69715;8027;333;45587;67;24455;5888;422;24529;837;304926;39991;2110;240917;77;11463;0;0;14551;9;2849;12;2272;0;0;98;16584;0;0;14551;1;0;1;1;1;1;1;1;1;100;120;;140;450328;1141;342410
MCO;2015;940100050;750712184;56;18924;1514;15;19273;;;0;0;0;;;0;0;0;56;18924;1514;15;19273;4;1517;;;0;;0;;0;;;4;1517;;;0;1;0;0;0;1;0;0;0;1;;40;;20;9553;38;2257
MCO;2015;940100068;750712184;171;62415;5265;44;56586;34;12410;1290;10;9575;0;0;0;0;0;205;74825;6555;54;66161;38;7196;0;0;6636;5;715;0;0;0;0;43;7911;0;0;6636;0;0;0;1;0;0;0;0;0;;;;;70667;0;26567
MCO;2015;940120017;750821092;132;48180;9421;463;33888;75;27375;3720;41;14199;0;4887;945;41;3191;207;80442;14086;545;51278;13;1414;;;2116;10;1840;;0;;;23;3254;;;2116;1;1;1;1;0;0;0;1;0;180;;;;112910;5345;37736
MCO;2015;940300031;940000706;59;21535;3015;934;16565;73;26645;4543;16;16695;0;0;0;0;0;132;48180;7558;950;33260;;0;;;18590;63;16055;0;37;;;63;16092;;;18590;;;;;;;;;;;;;;;;
MCO;2015;940300163;750043994;20;7300;588;0;6897;;;0;0;0;;;0;0;0;20;7300;588;0;6897;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;940300270;940000771;47;14739;2512;436;16043;76;26834;3972;100;15106;38;16230;2441;12;10014;161;57803;8925;548;41163;10;23;;;15235;34;8900;0;385;;;44;9308;;;15235;;;;;;;;;;;;;;;;
MCO;2015;940300379;940000805;23;8033;817;9;6527;47;10237;1844;80;7395;19;6935;1683;28;6149;89;25205;4344;117;20071;;1167;;;0;15;3486;;783;;;15;5436;;;0;;;;;;;;;;;;;;;;
MCO;2015;940300445;940000854;38;13870;1786;35;15163;30;10950;4682;0;4831;;;0;0;0;68;24820;6468;35;19994;10;1;;;21499;16;3575;;0;;;26;3576;;;21499;;;;;;;;;;;;;;;;
MCO;2015;940300452;940000862;40;14600;2277;0;9005;;;0;0;0;;;0;0;0;40;14600;2277;0;9005;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;940300494;940000896;33;12045;1140;3;7959;44;16060;2136;13;8318;;;0;0;0;77;28105;3276;16;16277;0;0;;;21287;23;4449;;0;;;23;4449;;;21287;;;;;;;;;;;;;;;;
MCO;2015;940300551;940000912;6;2190;206;20;1624;17;6260;121;6;169;28;10220;1835;34;7149;51;18670;2162;60;8942;;0;;;31;9;1686;1;318;;;10;2004;;;31;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;940300569;940000912;40;14600;1761;319;13520;54;19710;2589;255;9748;;;0;0;0;94;34310;4350;574;23268;;0;;;0;15;5054;;0;;;15;5054;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;940806490;750810798;16;5840;413;0;4561;;;0;0;0;;;0;0;0;16;5840;413;0;4561;;0;;;0;;0;;0;;;;0;;;0;1;0;0;1;0;0;1;0;0;;;;;;;
MCO;2015;940813033;940001894;5;1825;35;0;355;57;20805;2487;4;6855;;;0;0;0;62;22630;2522;4;7210;;0;;;237;12;11382;1;25;;;13;11407;;;237;;;;;;;;;;;;;;;;
MCO;2015;950000307;950110015;323;117895;17833;1838;104122;50;18250;2819;114;13775;55;20075;4198;163;16788;428;156220;24850;2115;134685;28;3816;;;19426;16;1755;3;1066;;;47;6637;;;19426;1;1;1;1;1;1;1;1;1;;;;;154807;;167776
MCO;2015;950000315;950001370;127;42699;6218;550;36552;25;8213;1174;127;5289;26;9490;1632;7;7490;178;60402;9024;684;49331;5;1078;;;253;6;775;;408;;;11;2261;;;253;1;0;1;1;1;1;1;1;1;;;;;97303;;65314
MCO;2015;950000323;950013870;300;109500;13787;533;97449;74;27010;4401;95;21203;51;18615;3493;43;14487;425;155125;21681;671;133139;24;5259;;;2772;18;2664;0;508;;;42;8431;;;2772;1;1;1;1;1;1;1;1;1;134;107;;;178667;1170;33240
MCO;2015;950000331;950110049;322;117530;13861;857;91715;83;30295;5081;146;20887;56;20440;4537;645;15558;461;168265;23479;1648;128160;28;3749;4;904;3018;5;2194;0;309;;;33;6252;4;904;3018;1;1;1;1;1;1;1;1;1;;;;;197167;982;83587
MCO;2015;950000349;950015289;26;9490;1202;244;7744;0;;0;0;0;0;;0;0;0;26;9490;1202;244;7744;;0;;;0;;0;;0;;;;0;;;0;1;1;1;1;0;0;1;0;1;;;;;21853;;
MCO;2015;950000364;950110080;397;141125;20280;1976;120401;121;40073;7427;842;29566;89;32485;7203;513;29532;607;213683;34910;3331;179499;17;4562;0;0;22552;16;3294;9;1516;0;0;42;9372;0;0;22552;1;1;1;1;1;1;1;1;1;;;;;269332;3806;368475
MCO;2015;950000406;950150037;20;6563;455;4;7023;;;0;0;0;;;0;0;0;20;6563;455;4;7023;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;950100016;750712184;24;8760;587;10;9249;0;0;0;0;0;0;0;0;0;0;24;8760;587;10;9249;1;97;0;0;0;0;0;0;0;;;1;97;0;0;0;0;1;0;0;0;0;0;1;0;;;;;798;0;9521
MCO;2015;950300095;950000455;14;5110;319;3;3607;43;15695;1336;2;6759;;;0;0;0;57;20805;1655;5;10366;;0;;;20743;19;4061;0;10;;;19;4071;;;20743;;;;;;;;;;;;;;;;
MCO;2015;950300137;950000471;;;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;;0;;;0;30;10019;;0;;;30;10019;;;0;0;1;0;1;0;0;0;0;1;;;;;317;;
MCO;2015;950300152;750052227;16;5840;222;1;3824;;;0;0;0;;;0;0;0;16;5840;222;1;3824;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;950300202;950000521;;;0;0;0;60;21900;3971;31;13666;25;9125;965;65;3904;85;31025;4936;96;17570;;0;;;114;30;10702;;0;;;30;10702;;;114;;;;;;;;;;;;;;;;
MCO;2015;950300244;950000539;61;22265;2142;347;9944;74;27010;3801;4;14235;;;0;0;0;135;49275;5943;351;24179;12;596;;;6968;40;15503;;0;;;52;16099;;;6968;;;;;;;;;;;;;;;;
MCO;2015;950300277;950000547;25;8760;1437;415;5719;52;18250;2820;10;13538;45;16425;3427;619;12264;122;43435;7684;1044;31521;0;0;;;25723;47;10766;;0;;;47;10766;;;25723;;;;;;;;;;;;;;;;
MCO;2015;950300301;950000562;16;5840;437;3;4762;;;0;0;0;;;0;0;0;16;5840;437;3;4762;0;0;;;1595;;0;;0;;;0;0;;;1595;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;950300350;950015438;16;5840;309;53;1496;16;5840;685;235;1199;23;8395;527;15;2274;55;20075;1521;303;4969;3;0;0;0;7712;18;3507;0;0;0;0;21;3507;0;0;7712;;;;;;;;;;;;;;;;
MCO;2015;950630012;750721334;5;1825;297;0;1416;;;0;0;0;;;0;0;0;5;1825;297;0;1416;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;950807982;950001636;25;9125;1475;25;9578;67;24455;4836;147;15304;38;13870;2672;36;9848;130;47450;8983;208;34730;8;0;;;11779;30;16734;0;278;;;38;17012;;;11779;;;;;;;;;;;;;;;;
MCO;2015;970100012;970100103;65;23725;2804;12;10825;25;9125;967;118;2477;21;7665;1163;37;5113;111;40515;4934;167;18415;;0;;;4;8;5610;;121;;;8;5731;;;4;;;;;;;;;;;;;;;;
MCO;2015;970100020;970100152;58;21170;4032;2416;6233;;;0;0;0;;;0;0;0;58;21170;4032;2416;6233;10;2642;;;151;;0;;0;;;10;2642;;;151;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970100111;970100343;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;0;1;;;16766;;0;;0;;;0;1;;;16766;;;;;;;;;;;;;;;;
MCO;2015;970100137;970100368;15;5475;113;1;551;;;0;0;0;;;0;0;0;15;5475;113;1;551;;0;15;902;5;;0;;0;;;;0;15;902;5;1;0;0;0;1;0;0;0;0;;;;15;500;25;0
MCO;2015;970100384;970100160;10;3650;1033;325;1822;;;0;0;0;;;0;0;0;10;3650;1033;325;1822;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970100392;970100178;133;48545;5535;223;36406;40;14600;1606;69;9079;40;14600;1871;157;6960;213;77745;9012;449;52445;15;799;;;1325;12;1333;2;346;;;29;2478;;;1325;1;0;1;1;0;1;0;0;1;15;;20;43;40955;17;20515
MCO;2015;970100400;970100186;21;7665;1974;261;9355;17;6205;955;45;4040;17;6205;1163;47;3937;55;20075;4092;353;17332;3;1034;;;66;0;0;0;0;;;3;1034;;;66;1;0;1;1;1;1;0;0;1;;;;;195535;0;3596
MCO;2015;970100426;970100202;17;6205;1156;461;3149;;;0;0;0;;;0;0;0;17;6205;1156;461;3149;;0;;;26;;0;;0;;;;0;;;26;0;0;0;0;0;0;0;0;1;;;;15;861;;1215
MCO;2015;970100442;970100228;312;113880;12116;628;94864;155;56575;7914;589;35888;74;27010;4639;14;18410;541;197465;24669;1231;149162;34;6147;1;396;21016;16;1301;6;1896;;;56;9344;1;396;21016;1;1;1;1;1;1;1;1;1;60;60;20;60;152830;694;
MCO;2015;970102596;970100491;27;9855;1072;0;4297;;;0;0;0;;;0;0;0;27;9855;1072;0;4297;5;1025;;;42629;;0;;0;;;5;1025;;;42629;;;;;;;;;;;;;;;;
MCO;2015;970103099;970100525;24;8760;456;0;3288;;;0;0;0;;;0;0;0;24;8760;456;0;3288;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970107249;970100731;25;9125;4722;2229;11359;100;20701;6001;262;20701;26;6228;2925;1341;6228;151;36054;13648;3832;38288;;0;;;24;56;11475;;0;;;56;11475;;;24;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970107454;970103024;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;35940;;0;;0;;;;0;;;35940;;;;;;;;;;;;;;;;
MCO;2015;970111662;970111654;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4972;;0;;0;;;;0;;;4972;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970111688;970111654;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;333;0;0;0;0;;;0;0;;;333;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970200036;970202156;42;15330;1046;13;6373;;;0;0;0;;;0;0;0;42;15330;1046;13;6373;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;716;;3938
MCO;2015;970200044;970202164;32;11680;622;4;6818;;;0;0;0;;;0;0;0;32;11680;622;4;6818;;0;;;0;;0;;0;;;;0;;;0;0;0;0;1;0;0;0;1;0;;;;;;;
MCO;2015;970200101;970202222;10;3650;215;0;2724;;;0;0;0;;;0;0;0;10;3650;215;0;2724;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970202313;970200168;15;5475;773;1;2214;50;18250;3050;3;12072;18;6570;985;19;4233;83;30295;4808;23;18519;;0;;;0;18;9847;;0;;;18;9847;;;0;;;;;;;;;;;;;;;;
MCO;2015;970202321;970210423;24;8760;705;6;7356;36;12775;4708;3295;6055;24;8760;726;19;3609;84;30295;6139;3320;17020;;0;;;4;20;0;;0;;;20;0;;;4;;;;;;;;;;;;;;;;
MCO;2015;970203774;970203766;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14922;;0;;0;;;;0;;;14922;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970209219;970209169;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;12281;;0;;0;;;;0;;;12281;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970211215;970211207;304;110960;14086;1072;85591;182;66430;7576;503;44064;;;0;0;0;486;177390;21662;1575;129655;20;2880;;;5591;0;959;;0;;;20;3839;;;5591;1;1;1;1;1;0;1;1;1;;;;;;;
MCO;2015;970211223;970211207;106;38690;4782;669;24624;;;0;0;0;26;9490;1160;222;3611;132;48180;5942;891;28235;19;443;;;529;;0;28;296;;;47;739;;;529;1;0;1;1;1;1;0;1;1;;;;;;;
MCO;2015;970211231;970211207;83;30295;2010;50;24269;89;32485;2664;31;12869;;;0;0;0;172;62780;4674;81;37138;9;1725;;;31140;24;2935;;0;;;33;4660;;;31140;0;0;0;0;0;0;0;0;1;;;;;;;
MCO;2015;970211249;970211207;26;8206;1432;23;5421;;;0;0;0;;;0;0;0;26;8206;1432;23;5421;10;45;;;23991;;0;;0;;;10;45;;;23991;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;970211256;970211207;79;28835;3851;642;21291;11;4015;827;98;2380;62;22630;3928;286;15858;152;55480;8606;1026;39529;6;689;;;600;4;361;5;2002;;;15;3052;;;600;0;0;0;0;0;1;0;0;1;;;;;;;
MCO;2015;970300026;970302022;228;83160;7696;151;72303;75;27375;3511;71;20959;100;36500;5641;534;32835;403;147035;16848;756;126097;29;680;;;10661;7;971;0;0;;;36;1651;;;10661;1;1;1;1;1;1;1;1;1;72;41;41;82;114435;2788;1478
MCO;2015;970300083;970302121;47;17155;2755;97;17834;20;7300;1389;80;5681;45;16425;3752;129;14401;112;40880;7896;306;37916;6;460;;;411;;0;2;335;;;8;795;;;411;1;1;0;0;0;1;1;1;1;;;;;36784;2498;49656
MCO;2015;970300265;750721334;52;18940;2653;238;12971;28;10220;1885;135;7852;24;8760;1555;133;5514;104;37920;6093;506;26337;1;24;;;348;5;669;1;353;;;7;1046;;;348;1;0;1;0;0;1;0;0;0;55;;53;;;;
