BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2016;100000090;100000017;342;125673;16529;592;111547;106;38796;6039;228;30534;51;18666;3273;42;12914;499;183135;25841;862;154995;41;3997;;;28592;15;2772;0;874;;;56;7643;;;28592;1;1;1;1;1;1;1;1;1;89;92;55;86;98543;6102;110082;653;3786;1945
MCO;2016;100000116;100000041;8;2928;246;62;1809;;;0;0;0;;;0;0;0;8;2928;246;62;1809;;0;;;7;;0;;0;;;;0;;;7;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;100000124;100009075;18;6571;1039;11;4809;100;36500;3400;13;12702;;;0;0;0;118;43071;4439;24;17511;;0;;;21;11;4286;;0;;;11;4286;;;21;;;;;;;;;;;;;;;;;;;
MCO;2016;100000140;100000058;10;3650;186;5;3503;0;;0;0;0;0;;0;0;0;10;3650;186;5;3503;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;100000157;100009075;;;0;0;0;68;24820;804;7;1356;;;0;0;0;68;24820;804;7;1356;;0;;;181;20;3475;;0;;;20;3475;;;181;0;0;0;1;0;0;0;0;1;;;;;;;;;;
MCO;2016;100000199;100006279;40;14640;2439;240;18928;;;0;0;0;18;6588;1013;110;3470;58;21228;3452;350;22398;2;198;;;215;;0;2;28;;;4;226;;;215;1;0;0;1;1;0;1;0;0;;;;;17687;1957;;;;
MCO;2016;100000801;100006279;5;1830;144;0;1537;;;0;0;0;;;0;0;0;5;1830;144;0;1537;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;100002351;100000561;8;2920;438;0;3475;69;25185;3704;0;11437;15;5475;498;2;2048;92;33580;4640;2;16960;25;38;;;6681;25;7164;;74;;;50;7276;;;6681;;;;;;;;;;;;;;;;;;;
MCO;2016;100009364;100000017;12;4392;267;9;3376;;;0;0;0;;;0;0;0;12;4392;267;9;3376;5;436;0;;49;;0;;0;;;5;436;0;;49;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2016;100009380;100000017;12;4392;209;1;2760;;;0;0;0;;;0;0;0;12;4392;209;1;2760;4;306;0;;0;;0;;0;;;4;306;0;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2016;110000023;110780061;292;106702;15620;1672;89365;63;23160;3330;216;18401;44;16316;2758;193;10735;399;146178;21708;2081;118501;24;2641;;;29916;5;1451;3;821;;;32;4913;;;29916;1;1;1;1;1;1;1;1;1;161;86;24;115;70131;3087;55088;174;3271;14502
MCO;2016;110000049;110780087;25;9150;1546;389;8796;;;0;0;0;;;0;0;0;25;9150;1546;389;8796;;0;;;10;;0;;0;;;;0;;;10;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;110000056;110780137;188;61515;9720;1044;54041;44;19320;2772;81;13608;22;8052;1510;134;5380;254;88887;14002;1259;73029;14;1331;;;1941;14;3167;2;308;;;30;4806;;;1941;1;0;1;1;1;1;1;1;1;60;60;30;250;68596;;63419;;8551;8500
MCO;2016;110000189;110780707;30;10980;501;4;7873;;;0;0;0;;;0;0;0;30;10980;501;4;7873;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;0;0;0;0;0;81;;;;;;;;;
MCO;2016;110000247;110780772;39;14235;880;9;9405;;;0;0;0;;;0;0;0;39;14235;880;9;9405;2;282;;;44;;0;;0;;;2;282;;;44;1;1;1;1;0;0;1;0;0;;;;;11805;;1293;;;
MCO;2016;110780228;110000114;72;26352;5212;626;25837;68;24888;3103;120;12965;18;6588;970;29;3879;158;57828;9285;775;42681;6;494;;;19126;31;9424;1;182;;;38;10100;;;19126;;;;;;;;;;;;;;;;;;;
MCO;2016;110780236;110780707;12;4392;220;2;3377;;;0;0;0;;;0;0;0;12;4392;220;2;3377;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;110780483;110000155;30;10980;1332;116;6542;103;37698;2600;189;6971;;;0;0;0;133;48678;3932;305;13513;;0;;;1529;15;9894;7;71;;;22;9965;;;1529;;;;;;;;;;;;;;;;;;;
MCO;2016;120000039;120780044;227;82158;10914;427;70312;60;23300;4074;214;16910;19;6954;1997;341;7239;306;112412;16985;982;94461;27;4930;3;325;31757;22;3897;1;10;;;50;8837;3;325;31757;;;;;;;;;;;;;;73381;3355;66646;;25030;34000
MCO;2016;120000054;120780069;65;25799;3183;325;17866;36;16621;1806;41;8314;12;4392;845;196;2703;113;46812;5834;562;28883;5;125;;;1692;26;2368;;0;;;31;2493;;;1692;1;0;1;1;1;1;1;1;0;;;;;22376;2084;18099;;198;4056
MCO;2016;120000070;120780085;49;17885;2256;414;13483;23;8385;1592;628;4869;15;5475;445;181;978;87;31745;4293;1223;19330;;0;;;42;;0;;0;;;;0;;;42;;;;;;;;;;;;4;;;;;;;
MCO;2016;120000088;120780093;6;2190;147;2;2021;;;0;0;0;;;0;0;0;6;2190;147;2;2021;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;120000096;120780101;13;4745;141;0;2909;;;0;0;0;;;0;0;0;13;4745;141;0;2909;;0;;;5;;0;;0;;;;0;;;5;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;120001128;120780069;;845;161;15;337;;3696;703;33;2093;;;0;0;0;;4541;864;48;2430;;0;;;12;5;2226;;0;;;5;2226;;;12;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;120004569;120004528;43;15738;2292;313;13299;29;10614;1628;122;6047;12;4392;568;54;1821;84;30744;4488;489;21167;6;98;;;1003;16;3746;2;74;;;24;3918;;;1003;1;1;0;1;1;1;0;1;1;;;;;23576;2840;8077;99;7;2526
MCO;2016;120004668;120004619;35;12810;1990;300;12756;5;1830;323;12;1239;6;2196;394;50;1197;46;16836;2707;362;15192;3;571;;;88;3;810;2;19;;;8;1400;;;88;1;0;0;1;1;1;1;0;1;;7;1;360;14337;433;36739;3;1973;32564
MCO;2016;130000409;130041916;306;111078;18544;2784;108289;133;46330;6914;425;32623;52;17272;3344;197;13056;491;174680;28802;3406;153968;39;7788;;;19505;11;3529;12;2020;;;62;13337;;;19505;1;1;1;1;1;1;1;1;1;104;90;49;76;106156;3379;83872;1217;8859;17420
MCO;2016;130000516;130781339;25;9125;751;12;7643;;;0;0;0;;;0;0;0;25;9125;751;12;7643;10;2019;;;0;;0;;0;;;10;2019;;;0;1;1;0;0;1;0;0;1;1;;70;;15;4411;;;;;
MCO;2016;130000565;130781446;111;40626;7169;1033;31642;32;11712;1485;30;7339;16;5856;1133;45;4729;159;58194;9787;1108;43710;7;673;;;1059;8;1490;3;346;;;18;2509;;;1059;1;1;1;1;1;1;1;0;1;120;30;8;30;39870;1708;30502;;1821;5997
MCO;2016;130001225;130782634;160;58529;10492;978;53289;40;14374;2672;80;11422;21;7590;1773;99;6842;221;80493;14937;1157;71553;6;1851;;;3755;8;1121;1;126;;;15;3098;;;3755;1;1;1;1;1;1;1;1;1;;;;;;;;;;
MCO;2016;130001258;130028228;17;6154;379;3;5417;;;0;0;0;;;0;0;0;17;6154;379;3;5417;;0;;;0;;0;;0;;;;0;;;0;0;0;0;1;0;0;1;1;0;;;;;1788;;407;407;;
MCO;2016;130001647;130784127;204;72819;11308;21;67535;47;17160;2945;11;14598;;;0;0;0;251;89979;14253;32;82133;51;1790;;;64404;20;5530;0;0;;;71;7320;;;64404;0;1;1;1;0;0;1;0;0;20;;;;101223;;37143;;;11155
MCO;2016;130002215;130785512;57;18200;3130;219;19487;32;9339;1592;396;7971;20;6509;2010;791;4518;109;34048;6732;1406;31976;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;101;1;0;1;1;1;1;1;0;1;30;15;7;15;30815;;;;;
MCO;2016;130002694;040000481;26;9490;713;17;5913;;;0;0;0;;;0;0;0;26;9490;713;17;5913;0;0;0;0;0;;0;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;130002827;130789274;133;48545;6943;801;42184;35;12775;1800;111;8314;24;8760;1624;301;5222;192;70080;10367;1213;55720;2;63;;;2266;6;2793;;0;;;8;2856;;;2266;1;1;1;1;1;1;1;1;1;70;100;16;100;51150;3349;49172;1797;2284;22464
MCO;2016;130002835;130789316;168;60749;10643;2184;45433;41;10202;2042;144;8959;38;13908;3091;163;11369;247;84859;15776;2491;65761;3;1374;0;0;12206;15;1185;1;1332;0;0;19;3891;0;0;12206;1;0;1;1;0;1;1;0;1;107;;25;90;80955;0;44053;66;50231;12628
MCO;2016;130008253;130001084;;;0;0;0;39;14235;5974;4731;4071;48;17520;2068;188;7391;87;31755;8042;4919;11462;;0;;;197;18;0;;0;;;18;0;;;197;0;;;;;;;;;;;;;;;;;;
MCO;2016;130034531;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;17188;;0;;0;;;;0;;;17188;;;;;;;;;;;;;;;;;;;
MCO;2016;130037922;130037823;66;21810;1971;59;15211;74;24420;3142;37;12331;;;0;0;0;140;46230;5113;96;27542;19;1237;;;366;20;3441;;0;;;39;4678;;;366;;;;;;;;;;;;;;;;;;;
MCO;2016;130038003;130029218;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;22693;;0;;0;;;;0;;;22693;;;;;;;;;;;;;;;;;;;
MCO;2016;130041767;130041262;40;14640;2576;201;10673;;;0;0;0;;;0;0;0;40;14640;2576;201;10673;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;130042096;130042062;42;15330;3290;136;9079;;;0;0;0;;;0;0;0;42;15330;3290;136;9079;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;130043664;130002157;163;59658;8748;927;54077;196;71736;9667;14;48279;;;0;0;0;359;131394;18415;941;102356;60;13756;;;7743;34;8917;;0;;;94;22673;;;7743;;;;;;;;;;;;;;;;;;;
MCO;2016;130780521;130786049;429;155483;22290;2482;131475;267;97341;11633;207;67542;63;22730;4755;161;23156;759;275554;38678;2850;222173;47;9885;;;23236;36;5010;9;1149;;;92;16044;;;23236;1;1;1;1;0;1;1;0;1;;;;;162226;12688;130028;9;7040;22424
MCO;2016;130781255;220020739;29;10585;727;11;7613;;;0;0;0;;;0;0;0;29;10585;727;11;7613;8;256;;;0;;0;;0;;;8;256;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;130781289;130002447;24;8160;704;5;7250;16;5440;857;0;1704;1;340;5;0;10;41;13940;1566;5;8964;0;2117;;;8996;18;3286;;0;;;18;5403;;;8996;;;;;;;;;;;;;;;;;;;
MCO;2016;130781370;130000532;12;4497;784;14;3671;53;19398;1642;38;6787;0;0;21;0;42;65;23895;2447;52;10500;8;61;;;270;18;5370;0;5;;;26;5436;;;270;;;;;;;;;;;;;;;;;;;
MCO;2016;130781479;130000599;109;39785;4621;18;34981;90;32850;4649;135;20999;15;5475;586;13;2664;214;78110;9856;166;58644;5;238;;;3995;41;10471;1;24;;;47;10733;;;3995;;;;;;;;;;;;;;;;;;;
MCO;2016;130781867;130000813;;;0;0;0;37;13505;1304;11;3801;;;0;0;0;37;13505;1304;11;3801;;0;;;3139;27;6207;;0;;;27;6207;;;3139;;;;;;;;;;;;;;;;;;;
MCO;2016;130782071;130002454;37;13542;1736;276;8944;30;10980;1808;20;6664;;;0;0;0;67;24522;3544;296;15608;;0;;;15;30;6133;;0;;;30;6133;;;15;;;;;;;;;;;;;;;;;;;
MCO;2016;130782147;130000979;64;23424;4338;528;27158;85;31110;9900;6918;14205;;;0;0;0;149;54534;14238;7446;41363;;0;;;24;34;0;;0;;;34;0;;;24;;;;;;;;;;;;;;42256;;;;;
MCO;2016;130782162;130000987;15;5475;3725;2857;3827;61;21961;1340;0;4665;0;;0;0;0;76;27436;5065;2857;8492;;0;;;10;16;3469;;0;;;16;3469;;;10;;;;;;;;;;;;;;;;;;;
MCO;2016;130782675;130001233;;;0;0;0;19;6954;1104;52;3051;;;0;0;0;19;6954;1104;52;3051;;0;;;3;41;7130;;0;;;41;7130;;;3;;;;;;;;;;;;;;;;;;;
MCO;2016;130783152;130001365;12;4380;365;4;4333;;;0;0;0;;;0;0;0;12;4380;365;4;4333;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;130783236;130786049;197;84747;12364;201;90874;149;53686;3257;108;14918;95;33615;6641;395;28960;441;172048;22262;704;134752;106;7436;;;36953;19;2047;22;3363;;;147;12846;;;36953;1;1;1;1;0;0;0;0;0;75;;;;159163;3931;87762;42;4698;26293
MCO;2016;130783293;130786049;592;185475;34787;4817;179546;343;121098;12519;119;86340;;;0;0;0;935;306573;47306;4936;265886;88;17453;;;37637;27;1623;;0;;;115;19076;;;37637;1;1;0;1;1;0;0;0;1;;111;;107;189632;2;199487;14565;3;23248
MCO;2016;130783327;130001415;57;20862;1975;47;14142;44;16104;3137;104;8706;38;13908;3236;59;14175;139;50874;8348;210;37023;;0;;;24860;40;8051;38;1421;;;78;9472;;;24860;;;;;;;;;;;;;;;;;;;
MCO;2016;130783665;130043722;31;11315;907;10;6009;20;6800;723;2;2385;0;;0;0;0;51;18115;1630;12;8394;5;154;;;808;18;4198;1;267;;;24;4619;;;808;1;1;1;1;1;1;1;1;1;20;15;5;5;;;;;;
MCO;2016;130783723;130001456;;;0;0;0;66;24090;4362;2;10995;;;0;0;0;66;24090;4362;2;10995;;0;;;11;49;13427;;0;;;49;13427;;;11;;;;;;;;;;;;;;;;;;;
MCO;2016;130783772;130810336;0;;2;2;0;24;6264;1683;3;2097;;;0;0;0;24;6264;1685;5;2097;0;8;;;0;36;5708;;0;;;36;5716;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;130783962;130001415;;;6;0;6;14;5124;674;2;842;;;0;0;0;14;5124;680;2;848;;33;;;0;25;6689;;0;;;25;6722;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;130784051;130037823;97;35405;1850;22;22342;196;71540;11258;92;65766;;;0;0;0;293;106945;13108;114;88108;22;3624;;;15159;18;45;;0;;;40;3669;;;15159;;;;;;;;;;;;;;;;;;;
MCO;2016;130784226;130804032;14;5110;435;0;1623;;;0;0;0;;;0;0;0;14;5110;435;0;1623;11;1762;;;0;;0;;0;;;11;1762;;;0;0;0;0;0;1;1;0;0;0;;;;;2839;;;;;
MCO;2016;130784234;130786049;49;19135;2632;97;14962;36;12414;1681;7;8634;;;0;0;0;85;31549;4313;104;23596;37;5645;;;13142;4;491;;0;;;41;6136;;;13142;1;0;1;0;1;0;0;1;0;45;45;;;70802;1;52467;1277;1;5747
MCO;2016;130784481;130006562;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;48967;;0;;0;;;;0;;;48967;;;;;;;;;;;;;;;;;;;
MCO;2016;130784713;130038847;85;31025;5856;104;42428;75;27375;2327;11;11663;103;37595;4400;249;16898;263;95995;12583;364;70989;;0;;;6231;38;8518;;0;;;38;8518;;;6231;;;;;;;;;;;;;;;;;;;
MCO;2016;130784903;130002041;43;15695;1375;5;12818;2;1;1;0;1;;;0;0;0;45;15696;1376;5;12819;;0;;;0;8;3423;;0;;;8;3423;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;130785389;130002173;;;0;0;0;63;18900;1675;52;5408;;;0;0;0;63;18900;1675;52;5408;;0;;;0;25;8625;;0;;;25;8625;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;130785652;130014228;389;135198;22531;1720;117520;197;71270;9536;245;53138;85;31110;6597;199;26643;671;237578;38664;2164;197301;39;1757;;;12410;55;13452;;0;;;94;15209;;;12410;1;1;1;1;1;1;1;1;1;15;8;66;30;263853;9622;159268;693;16382;30303
MCO;2016;130785678;130002249;50;18250;2290;26;26777;40;14600;603;3;3483;;;0;0;0;90;32850;2893;29;30260;12;768;;;2054;25;4356;;23;;;37;5147;;;2054;;;;;;;;;;;;;;;;;;;
MCO;2016;130786361;130002447;56;19040;2654;524;18978;120;40800;7389;0;30017;;;0;0;0;176;59840;10043;524;48995;;5708;;;372;35;8930;;0;;;35;14638;;;372;;;;;;;;;;;;;;;;;;;
MCO;2016;130786445;130002488;12;4380;856;25;4573;20;7300;464;29;1298;62;22630;3273;9;16966;94;34310;4593;63;22837;2;88;;;52;1;450;;0;;;3;538;;;52;0;0;0;0;0;0;0;0;0;;;;;3194;2900;;;;
MCO;2016;130786742;750821092;107;39162;6432;1744;28767;50;18300;2419;71;11068;0;0;0;0;0;157;57462;8851;1815;39835;5;123;0;0;294;12;1912;;0;;;17;2035;0;0;294;1;1;0;1;1;0;1;0;1;;25;;38;42744;0;63426;1307;0;3984
MCO;2016;130789159;750043994;34;12383;918;5;9559;;;0;0;0;;;0;0;0;34;12383;918;5;9559;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;130804297;130786049;117;42192;6929;858;32877;85;30480;4883;483;17902;;;0;0;0;202;72672;11812;1341;50779;49;6086;;;4607;10;1804;;0;;;59;7890;;;4607;1;1;1;1;1;1;1;0;0;120;100;100;;68894;1061;34364;7;1124;8948
MCO;2016;130809015;130001928;43;15738;995;14;12734;;;0;0;0;;;0;0;0;43;15738;995;14;12734;5;657;0;;17;;0;;0;;;5;657;0;;17;1;0;0;0;1;0;1;0;1;;7;;14;1565;;491;29;;
MCO;2016;130809809;130007156;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;21240;;0;;0;;;;0;;;21240;;;;;;;;;;;;;;;;;;;
MCO;2016;130810740;130007362;47;17202;1535;36;10623;62;22692;3727;44;13140;;;0;0;0;109;39894;5262;80;23763;;0;;;0;19;17200;;0;;;19;17200;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;130811102;130007487;24;8784;360;2;7971;;;0;0;0;;;0;0;0;24;8784;360;2;7971;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;140000027;140000035;218;81254;12772;731;70590;40;13954;2337;144;10714;32;11712;2029;167;8581;290;106920;17138;1042;89885;13;1049;;;10786;10;1807;2;229;;;25;3085;;;10786;1;1;1;1;1;1;1;1;1;;;;;47008;2855;71959;3548;5649;3109
MCO;2016;140000076;140000084;0;;332;16;3942;;;0;0;0;;;0;0;0;0;;332;16;3942;0;13;0;0;2;;0;;0;;;0;13;0;0;2;1;0;1;1;0;0;0;1;0;;;;;6148;0;9833;0;0;1856
MCO;2016;140000209;140000100;617;216914;34928;5430;191802;335;116453;18729;2367;89189;80;29280;4977;345;22331;1032;362647;58634;8142;303322;105;10730;0;0;35314;31;7953;2;394;0;0;138;19077;0;0;35314;1;1;1;1;1;1;1;1;1;148;82;42;45;320504;13916;174114;6089;23531;255841
MCO;2016;140000233;140000118;92;33012;4492;183;27458;39;13719;1926;8;8763;0;0;0;0;0;131;46731;6418;191;36221;2;245;;;56;6;1438;0;30;;;8;1713;;;56;1;1;1;1;0;1;1;1;1;18;;36;43;32699;0;34529;0;12794;14767
MCO;2016;140000290;140000449;4;1464;36;1;429;68;24888;2985;65;11575;;;0;0;0;72;26352;3021;66;12004;;0;;;114;8;3576;;0;;;8;3576;;;114;;;;;;;;;;;;;;;;;;;
MCO;2016;140000340;140025800;12;4380;201;9;3497;0;;0;0;0;0;;0;0;0;12;4380;201;9;3497;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2016;140000373;140000159;82;30887;3713;87;27711;;;0;0;0;;;0;0;0;82;30887;3713;87;27711;5;262;1;48;753;;0;;0;;;5;262;1;48;753;1;0;1;1;1;1;1;0;0;999;90;6;;5079;0;9857;0;0;233
MCO;2016;140000555;140000639;118;37969;3736;72;30522;34;11336;2076;249;8121;;;0;0;0;152;49305;5812;321;38643;6;942;;;69232;10;2068;;0;;;16;3010;;;69232;0;1;0;1;0;0;1;0;0;;;;;56200;;44686;289;;35453
MCO;2016;140002452;140025800;53;19345;2540;725;16885;0;;0;0;0;0;;0;0;0;53;19345;2540;725;16885;5;818;;;1;6;2993;;0;;;11;3811;;;1;1;0;0;1;0;0;0;0;0;;;;;21073;;;;;
MCO;2016;140004383;140000100;46;15872;1584;9;14132;;;0;0;0;;;0;0;0;46;15872;1584;9;14132;4;519;;;1;;0;;0;;;4;519;;;1;0;0;0;0;0;0;0;0;0;;;;;2432;0;144;0;0;0
MCO;2016;140016759;140003146;30;10950;4401;1507;14336;108;39420;6379;84;21202;44;16060;2362;84;10696;182;66430;13142;1675;46234;15;7;;;3862;30;9692;0;31;;;45;9730;;;3862;;;;;;;;;;;;;;;;;;;
MCO;2016;140017237;140003278;76;27816;8238;1523;23522;152;55632;9462;260;37515;;;0;0;0;228;83448;17700;1783;61037;1;1;;;14957;84;20583;;0;;;85;20584;;;14957;;;;;;;;;;;;;;;;;;;
MCO;2016;140018730;140000423;6;2190;112;0;824;34;12410;2290;129;5823;0;0;0;0;0;40;14600;2402;129;6647;;0;;;0;8;4601;;0;;;8;4601;;;0;;;;;;;;;;;;;;2;;;;;
MCO;2016;140024886;140000092;106;37900;6723;1392;32165;29;10614;1848;185;8316;16;5856;678;64;2353;151;54370;9249;1641;42834;5;471;;;1639;10;2794;;136;;;15;3401;;;1639;1;1;1;1;0;1;1;1;0;45;;5;;28730;1565;17819;35;679;8291
MCO;2016;140026410;140026279;76;27433;3613;215;26754;;;0;0;0;;;61;61;0;76;27433;3674;276;26754;4;193;1;17;16;;0;;0;;;4;193;1;17;16;1;1;1;;0;1;1;1;0;;;;;7361;1558;7849;;1902;1
MCO;2016;140026709;140000415;6;2190;204;2;1405;35;12775;2156;147;6848;;;0;0;0;41;14965;2360;149;8253;;0;;;0;8;3414;;0;;;8;3414;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;150000024;150780047;15;5490;143;1;2722;0;0;0;0;0;0;0;0;0;0;15;5490;143;1;2722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2016;150000032;150780088;71;25862;2677;219;22873;30;10980;1632;115;7316;15;5490;676;167;1855;116;42332;4985;501;32044;5;448;0;;559;4;412;0;54;0;;9;914;0;;559;1;0;0;1;0;1;0;0;0;;;;;13378;1020;24537;15;1280;1856
MCO;2016;150000040;150780096;219;79945;10869;705;67469;67;23852;3158;169;17151;29;10614;1570;339;5121;315;114411;15597;1213;89741;20;1705;;;3097;12;2612;0;0;;;32;4317;;;3097;1;1;1;1;1;1;1;1;1;130;108;20;240;52852;5747;31817;35;17169;30211
MCO;2016;150000164;150780468;40;14640;1973;246;14492;0;0;0;0;0;0;0;0;0;0;40;14640;1973;246;14492;;0;;;28;;0;;0;;;;0;;;28;1;1;0;1;0;1;1;0;0;;;8;;417;723;;;;
MCO;2016;150000180;150780500;30;8760;438;14;5545;;;0;0;0;;;0;0;0;30;8760;438;14;5545;;0;;;0;;0;;0;;;;0;;;0;1;1;0;0;0;0;0;0;0;;;;;824;;722;;;
MCO;2016;150780120;150000065;10;3650;417;6;1829;;;0;0;0;;;0;0;0;10;3650;417;6;1829;0;0;0;0;0;;0;;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
MCO;2016;150780732;150000271;81;29565;1921;13;22661;129;47085;3913;59;16773;;;0;0;0;210;76650;5834;72;39434;4;0;;;15956;10;6181;0;10;;;14;6191;;;15956;;;;;;;;;;;;;;;;;;;
MCO;2016;160000170;160000204;0;;244;0;1014;78;24934;3310;509;8848;;;0;0;0;78;24934;3554;509;9862;;0;;;0;32;6147;;0;;;32;6147;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;160000188;160000121;12;4380;236;4;3620;;;0;0;0;;;0;0;0;12;4380;236;4;3620;3;152;;;2;;0;;0;;;3;152;;;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;160000253;160000451;301;108272;18348;2894;86575;74;26828;4315;191;20090;30;10980;2006;84;7869;405;146080;24669;3169;114534;22;1438;;;20209;19;3586;0;0;;;41;5024;;;20209;1;1;1;1;1;1;1;1;1;118;120;90;180;78029;5897;83783;394;17210;27647
MCO;2016;160000279;160000212;;;0;0;0;43;15695;2133;148;7578;;;0;0;0;43;15695;2133;148;7578;;0;;;0;23;4689;;0;;;23;4689;;;0;0;0;0;0;0;0;0;0;0;;;;;6471;;;;;
MCO;2016;160000303;160006037;53;19398;2400;293;15998;;;0;0;0;;;0;0;0;53;19398;2400;293;15998;4;141;;;7;;0;;0;;;4;141;;;7;1;0;0;1;1;1;1;0;0;;20;7;;7519;167;12178;;1968;321
MCO;2016;160000311;160000485;27;9882;1911;324;8645;;;0;0;0;;;0;0;0;27;9882;1911;324;8645;2;40;;;0;;0;;0;;;2;40;;;0;1;0;1;1;1;0;0;1;0;140;20;;;5409;130;22792;;839;21335
MCO;2016;160000337;160000493;35;12810;2218;505;11719;;;0;0;0;;;0;0;0;35;12810;2218;505;11719;4;142;;;67;;0;1;1;;;5;143;;;67;1;0;0;1;0;1;1;1;0;;;30;;7469;1034;22242;;1979;293
MCO;2016;160013207;160001632;24;8760;1251;2;9818;101;36865;4292;104;13876;40;14600;1744;92;5672;165;60225;7287;198;29366;16;3972;;;5252;35;7962;0;77;;;51;12011;;;5252;;;;;;;;;;;;;;;;;;;
MCO;2016;160014650;160014643;;;;;;;;;;;;;;;;;;;;;;;;;23334;;;;;;;;;;;23334;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;160015368;160014411;96;35199;6607;1547;31485;;;0;0;0;15;5490;822;82;2963;111;40689;7429;1629;34448;17;751;;;2261;;0;;0;;;17;751;;;2261;1;1;0;1;1;1;1;0;1;;52;50;49;11608;1216;32377;;3449;1948
MCO;2016;170000038;170780050;69;25254;3461;353;21693;19;6954;1110;64;5436;;;0;0;0;88;32208;4571;417;27129;4;196;;;465;7;1810;0;4;;;11;2010;;;465;1;0;0;1;0;0;1;1;1;;;;120;16773;1024;25610;192;12689;78588
MCO;2016;170000079;170780142;11;4015;137;0;3376;0;0;0;0;0;0;0;0;0;0;11;4015;137;0;3376;1;88;;;0;;0;;0;;;1;88;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;170000087;170024194;421;142187;22205;1104;124894;112;40394;6828;1;36024;45;16353;3729;106;15126;578;198934;32762;1211;176044;20;3075;;;29703;30;5831;2;962;;;52;9868;;;29703;1;1;1;1;1;1;1;1;1;85;120;41;90;120238;;54085;;;
